taskQuestion,correctAnswer,list,condition,sentence,trigger,trigger224,trigger225,trigger226,trigger227,trigger228,trigger229,trigger230,trigger231,word_trigger,trigger224w,trigger225w,trigger226w,trigger227w,trigger228w,trigger229w,trigger230w,trigger231w
,,1,BA.31,لما هو كان في المستشفى الدكتور عالج العيان.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هو كان في اجتماع امبارح؟,9,1,in-situ.01,‏هو كان المدير الجديد عايز ايه في الاجتماع امبارح؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,Control.46,لما أنا كنت في الموقع المهندس راجع التصميم.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,yn.38,هو كانت المذيعة اللطيفة بتكلم الفنانة على الراديو الصبح؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,RA.60,السواق المتمكن بيراجع نفسه قبل الرحلة.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هو الممرضة نصحت الدكتور؟,7,1,BA.1,لما هي كانت في المستشفى الممرضة نصحت العيان.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,1,NP.45,كل مسلمة ملتزمة بتفكر التلاميذ عشان الصلاة.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,yn.26,هو كانت الست المستعجلة نسيت التليفون في البيت فوق؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,Control.16,لما أنا كنت في الجنينة الفلاحة ترضت الولاد.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,in-situ.02,‏هو كان الفنان الموهوب رسم مين في اللوحة المشهورة؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,incongruent.46,ندى سخنت ببرونة اللبن بتاعت الشغل.,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
هو كان في مسابقة في المدرسة؟,9,1,cleft.63,ايه الي كانت الرسامة المبدعة بترسمه في المسابقة المدرسية؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,1,RA.30,الرياضية المبتدأه بتهيأ نفسها قبل التمرين.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,1,congruent.16,القطة متغطية بفرو أبيض.,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,cleft.61,مين الي كانت الست الطيبة بتساعده في غرفة الطوارئ؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,1,incongruent.31,بعد ما اتسرق اتصل الضحية بالكيلومتر.,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
,,1,BVA.01,كل طالبة مجتهدة بتكافئ نفسها بعد الامتحان.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,congruent.18,رحمة وزنت نفسها على ميزان الحمام.,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
هي المسافرة كانت جاهزة؟,9,1,RA.32,المسافرة المتحمسة بتجهز نفسها قبل الرحلة.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,1,Control.48,لما أنا كنت في العمليات الدكتور كسر الجهاز.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,NP.47,كل ممثل مشهور بيشوف الزملاء في المسلسلات.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
هو كريم كان بيكنس؟,9,1,incongruent.48,كريم كنس الأرض بأجتماع.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,BA.3,لما هي كانت في الجنينة الناني فسحت الولاد.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,1,BVA.03,كل مرشدة سياحية بتصور نفسها عند الآثار.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,incongruent.33,كل الكواكب بيلفو حولين الارقام.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
,,1,NP.61,كل محامية متوترة بتراجع المتهم قبل الجلسة.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,cleft.67,ايه الي كان التاجر الغني بيشتريه من سوق الذهب؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,1,BVA.78,كل متسلق خبير بيرتب نفسه قبل التسلق.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
هو أحمد بيريح بعد الرياضة؟,7,1,congruent.03,قبل ممارسة الرياضة أحمد بيمدد عضلاته.,7,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
,,1,in-situ.08,هو كان الولد الصغير كسب ايه في مسابقة الرسم؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,Control.18,لما أنا كنت في الفصل المدرسة هزأت الطلاب.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,yn.40,هو كانت المراسلة المهمة وصلت الخادم من سكان القصر؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,BA.33,لما هو كان في المطار الطيار قابل المضيفة.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,1,in-situ.04,هو كان الاب الفخور بيشجع مين في ماتش الكورة؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
هو المحامية كانت جبانة؟,7,1,yn.28,هو كانت المحامية الجريئة بتعرض الحقيقه في جلسة المحكمه؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,RA.63,الراجل الغني بيدلع نفسة بعد الشغل.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,1,cleft.64,مين الي كانت الست العجوزة مستنياه في العيادة الزحمة؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,in-situ.11,هو كانت الساحرة الشريرة بتخطط ايه في الكتاب المشوق؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,RA.65,السواق الجديد بيفكر نفسه قبل الامتحان.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,1,yn.42,هو كان المحاسب المشغول عين مساعد عشان يخفف الضغط؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,BA.5,لما هي كانت في المكتب السكرتيرة نظمت المستندات.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هي المحامية خسرت القضية؟,9,1,RA.34,المحامية المهمله بتلوم نفسها على الخساره.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,1,congruent.20,اتسمت على اسم ولدتها.,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,in-situ.07,هو كان المخرج الاجنبي بيكلم مين عن الفلم الجديد؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,BVA.80,كل مجرم سفاح بيخبي نفسه من المباحث.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
هي الحادثة ازت المهندس؟,9,1,yn.30,هو كان المهندس المصاب شايل البضاعه قبل الحادثه الكبيرة؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,BA.35,لما هو كان في الشغل السواق وصل الزبون.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,1,congruent.05,مالك كتب فصل في الكتاب.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,1,cleft.71,مين الي كان المشجع المتحمس بيشجعه في بطولة الرماية؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
هو البحار كان في بيته؟,7,1,Control.50,لما أنا كنت في المينا البحار جهز المركب.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,NP.49,كل طفل صغير بيأكل القطة في الحضانة.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,cleft.69,ايه الي كان المغني المشهور بيغنىيه في الحفلة النهردة؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,1,NP.19,كل جراحة حريصة بتحفز الممرضين قبل العملية.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
هي عملت بطاطس؟,7,1,incongruent.50,هي تبلت الستيك بالفلفل الشنطة.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
,,1,BVA.05,كل بنت عطشانة بتشرب نفسها من الكوباية.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,Control.20,لما أنا كنت في العمليات الممرضة ساعدت الدكتور.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,incongruent.35,نورا محبوبة من كل نورها.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,in-situ.17,هو كانت اللاعبة التعبانة بتنافس مين في المتش الاخير؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,congruent.07,إيمان حطت كورنفلكس في البولة.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,1,NP.51,كل مذيع شاطر بيكلم المخرج عشان يتمرن.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
هو العالم درس في القاهرة؟,7,1,in-situ.13,هو كان العالم المعاصر دارس ايه في جامعة الاسكندرية؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,BA.37,لما هو كان في العاصمة الوزير قابل الرئيس.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,1,BVA.82,كل موظف ناجح بيتعب نفسه عشان النجاح.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,cleft.81,مين الي كان الولد الضايع بيضربه في المول الكبير؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,1,BA.7,لما هي كانت في اللوكيشن الممثلة خالفت الكاتب.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,1,cleft.73,ايه الي كان الولد الصغير بيشتريه من الدكان العصر؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,1,Control.22,لما أنا كنت في المسرح الممثلة مثلت الدور.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,yn.44,هو كان الجراح الخبير بيعالج الكبتن من الفريق الوطني؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,congruent.22,الولاد سعدو رانيا تصلح عربيتها.,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
هي الست شجاعة؟,9,1,BVA.07,كل ست شجاعة بتحب نفسها في المجتمع.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,incongruent.37,كل يوم اتنين الجنايني بيقص الخزنة.,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
,,1,RA.67,العجوز الحكيم بيعلم نفسه من الحياة.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هو المصور زار الغابة؟,9,1,yn.32,هو كان المصور الطموح بيصور الغابة عشان يطور الاستوديو؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,RA.36,الممرضه المصابة بتحبس نفسها في المستشفى.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,1,incongruent.52,حنفية الحمام بدأت مكتبة.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,Control.52,لما أنا كنت في المكتب المدير نظم الاجتماعات.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
هو الخياطة بترفض التطور؟,7,1,NP.21,كل خياطة معروفة بطور المبتدئين عشان الزباين.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,incongruent.54,المدخن المتهور سبب حريقة في الرعد.,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
,,1,yn.48,هو كان الطالب الشاطر بيذاكر الرياضة في مكتبة الجامعة؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,NP.53,كل ولد غلطان بيسامح الاهل بعد العقاب.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,yn.47,هو كانت البنت التعبانة بتنادي الشيخ في مسجد المحطه؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,incongruent.39,فريد حط الدودة على القاموس.,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
هي المديرة كانت فاشلة؟,7,1,RA.38,المديره المهتمه بتريح نفسها بعد النجاح.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,1,BA.39,لما هو كان في المطعم الشيف أكل الويتر.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,1,NP.23,كل ام مقصره بتعاقب الولاد على التقصير.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
هو المدرب كان عطشان؟,9,1,cleft.75,ايه الي كان المدرب العطشان بيشربه في ملعب الكوره؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,1,congruent.09,اشترى سجادة مسحتها من الحيطة للحيطة.,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
,,1,BVA.84,كل مدير مهموم بيهلك نفسه عشان النجاح.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,in-situ.23,هو كان البيطري الشاطر عالج مين من مرضى العيادة؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,Control.24,لما أنا كنت في الجنينة الشغالة لعبت الاولاد.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,congruent.24,الأم رضعت المولود الجديد.,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,in-situ.15,هو كان البقال العجوز بيبيع ايه في محلة الصغير؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,RA.69,الغطاس القديم بيحمي نفسه من الخطر.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,1,Control.54,لما أنا كنت في الاستوديو المنتج ضبط المشهد.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
هو كانت الحفلة فرقة بس منغير مغني؟,9,1,BVA.09,كل دكتورة جامعية بتعاين نفسها بعد المحاضرة.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,cleft.84,مين الي كان الراجل البخيل يبفاصله في محل العطور؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
هو الحرامي متشفش؟,7,1,BA.9,لما هي كانت في البيت الشغالة شافت الحرامي.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,congruent.26,عربيات السباق تلقت العلم الي عليه مربعات.,7,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
,,1,NP.55,كل سياسي جاهز بيرشح المرشح عشان الانتخابات.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
هو الحكم رفض الرشوة؟,7,1,in-situ.18,هو كان الحكم المرتشي غير ايه في البطوله العالميه؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,cleft.86,مين الي كان الممثل المشهور بينافسه في الاوسكار الاخير؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,1,BVA.86,كل سواق مشتت بيعاتب نفسه بعد الحادثة.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,incongruent.41,هو فك الكرفتة الي حولين حصانه.,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
هو المغنية بتشجع نفسها؟,9,1,BVA.11,كل مغنية مشهورة بتشجع نفسها قبل الاستعراض.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,yn.52,هو كان الراجل القوي بيساعد المصابين في مكان الحادثة؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,incongruent.56,الخنزير نام في السلم.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,Control.56,لما أنا كنت في البيت الكهربائي صلح النور.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,BA.41,لما هو كان في المستشفى الجراح كلم الممرضة.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,1,RA.40,القائدة المهتمة بتعاتب نفسها بعد الفشل.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,1,in-situ.33,هو كان الكاتب المثقف بيترجم مين من الكتاب الكبار.,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
هي المصورة بتعلم؟,9,1,NP.25,كل مصورة مبدعة بتدرب المتعلمين على الزوايا.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,cleft.77,ايه الي كان الولد الكسلان بيتابعه على تلفزيون الصالة؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,1,Control.26,لما أنا كنت في الطيارة المضيفة جابت الأكل.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,RA.71,المجرم الجريئ بيهيئ نفسه قبل الجريمة.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هو انا بحب الكيك مع الشي؟,7,1,congruent.11,أنا بحب الكيك مع الآيس كريم.,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
,,1,BA.11,لما هي كانت في المطبخ الطباخة كلمت السواق.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,1,yn.51,هو كانت الام المشغولة بتطبخ الغدا في المطبخ الخارجي؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,incongruent.58,الشتا كان قاسي اوي المية.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
هو الرسامة بترسم نفسها؟,9,1,BVA.13,كل رسامة معروفة بترسم نفسها عشان تتشهر.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,cleft.88,مين الي كان العجوز الطيب بيساعده في السوبرماركت؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,1,BA.13,لما هي كانت في البيت الداية ساعدت الام.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,1,RA.73,المبرمج المحترف بيدرب نفسه على البروجرام.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هو الولد كان شجاع؟,7,1,yn.58,هو كان الولد الخايف سامع اصوات في البيت المسكون؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,in-situ.35,هو كانت البنت المتأخرة مستنيه مين عشان يجهز؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,Control.28,لما أنا كنت في القاعة المنظمة جهزت الزينة.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,RA.42,الرياضية الحريفة بتشجع نفسها عشان تكسب.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,1,cleft.79,ايه الي كان الرسام المحترف بيرسمه علي الحطان؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
هو الحارس ضيع الهربنين؟,7,1,Control.58,لما أنا كنت في السجن الحارس مسك الهربنين.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,congruent.13,مصطفى طلب همبرغر و بطاطس.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,1,NP.57,كل مجرم مسجون بيحاسب المحامي على الحبسة.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,in-situ.20,هو كان الطباخ المهمل عمل ايه عشان يتؤف فجأه؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,congruent.28,الولد الصغير شاط الكورة.,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,yn.55,هو كان السواق المشتت خبط الحاجز في الباركنج الزحمة؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,BVA.88,كل شيف محترف بيطور نفسه في المطعم.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,incongruent.43,جزمتها الجديدة مقاسها سنة.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
هي المدرسة كانت مجتهدة؟,9,1,NP.27,كل مدرسة مجتهدة بترتب الطلاب قبل الحصص.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,BA.43,لما هو كان في الورشة النجار درب المساعد.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
