taskQuestion,correctAnswer,list,condition,sentence,trigger,trigger224,trigger225,trigger226,trigger227,trigger228,trigger229,trigger230,trigger231,word_trigger,trigger224w,trigger225w,trigger226w,trigger227w,trigger228w,trigger229w,trigger230w,trigger231w
,,2,in-situ.39,هو كانت الملكة العادله بتفضل مين من الوزرة الملكين؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,congruent.47,سيف ملى القلم بالحبر.,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,yn.62,هو كانت البنت النشيطة بطارض الولاد في جنينة الحي؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,RA.62,الموسيقار الحساس بيسمع نفسه في التسجيلات.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هو الطالبة بتذاكر المواد السهلة؟,7,2,cleft.06,ايه الي كانت الطالبة المجتهدة بتذاكره من المواد الصعبة؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,BA.17,لما هي كانت في المطبخ الطباخة علمت المبتدئين.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,in-situ.27,هو كانت المدرسة البشوشه غنت ايه في الطابور الصبح؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,Control.32,لما أنا كنت في الموقع المهندس لاحظ الفورمن.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,RA.31,المحاسبة الجديدة بتعلم نفسها عشان التفوق.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هو المدرسة بتعلم الاطفال؟,9,2,Control.2,لما أنا كنت في الحضانة المدرسة علمت الاطفال.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,yn.65,هو كان الولد الشقي بيكسر التلفزيون في أوضة اللعب؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,incongruent.17,نيويورك مدينة مزعجة و كريمي.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,BVA.02,كل رياضية أولمبية بتشوف نفسها في الجرنان.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,NP.46,كل موظف شقيان بيكافئ المساعدين بعد المشروع.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,incongruent.02,مريم بتغسل سنانها بعد كل وردة.,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
,,2,BA.47,لما هو كان في المكتب المحاسب راجع الحسابات.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هما غسلوا المواعين بعد الفطار؟,7,2,congruent.32,بعد العشا هما غسلوا المواعين.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,RA.64,الصيدلي العيان بيعالج نفسه في الصيدلية.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هي الصيدلانية صرفت ادوية؟,9,2,BA.19,لما هي كانت في المستشفى الصيدلانية صرفت الادوية.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,yn.68,هو كان الطباخ المحترف بيجهز العشا في المطبخ الجديد؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,BVA.79,كل اب غايب بيلوم نفسه على الغياب.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
هو الممرض نسي يراجع ابل النبطشية؟,7,2,in-situ.29,هو كان الممرض القلوق بيراجع ايه ابل النبطشية الجيه؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.04,أختي جمانة مبتعرفش ديرة.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,Control.34,لما أنا كنت في المحكمة القاضي عاقب المجرم.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,NP.48,كل راقص متمرس بيصور المدرب في التمارين.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,cleft.10,ايه الي كانت الوزيرة المرشحة بتقترحة في خطبها الأخير؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
هو بلال حط صلصة على الفراخ؟,7,2,congruent.34,بلال حط صلصة على الستيك.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,1,NP.18,كل مريضة متوترة بتطمن الدكتور بعد العلاج.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,congruent.49,هي لبست جزمة بكعب عالي.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,1,BVA.04,كل شيف محترفة بتأكل نفسها من الأكل.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,yn.66,هو كان الصياد الشجاع بينقذ الغطاس من نص البحر؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
هو أدم وقع؟,9,2,incongruent.19,أدم وقع وسلخ ريحته.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,BA.49,لما هو كان في المحطة الضابط حل القضية.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,cleft.05,مين الي كان السباح المتحمس بينافسه في االبطولة الافريقية؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,Control.4,لما أنا كنت علي الطيارة المضيفة ساعدت المسافرين.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,in-situ.41,هو كانت الكوفايرة المتمرسة بتعتبر مين من الزباين المزعجين؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,RA.33,العالمة الحريصة بتحمي نفسها قبل التجارب.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,yn.70,هو كان الدكتور المشغول بيعالج طفلة في عيادة العظام؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,NP.20,كل ممثلة قديرة بتكرر الشخصية في الأدوار.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,BA.51,لما هو كان في الملعب المدرب علم اللعيبة.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هو احنا اكلنا خلال الفيلم؟,9,2,incongruent.06,خلال الفيلم اكلنا فشار بالحظ.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
,,1,BVA.81,كل مريض معدي بيحبس نفسه في الحجر.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,congruent.51,السنة الدراسية بتبدأ في الخريف.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,2,Control.36,لما أنا كنت في المدرسة الناظر عاقب الطلاب.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,cleft.12,ايه الي كانت الدكتورة الجامعية بتناقشة في المؤتمر العلمي؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.21,الموظف ملا العربية شي.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,RA.66,المهندس الذكي بيجهز نفسه قبل المشروع.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هو المعرض عرض لوح الرسامه؟,9,2,BA.21,لما هي كانت في المعرض الرسامه عرضت اللوح.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,in-situ.43,هو كان الجد الحنون بيحظن مين عشان يبطل عياط؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,NP.50,كل اهوجي تعبان بيشرب الزباين من القهوة.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,Control.6,لما أنا كنت في الاستوديو المذيعة حيت الجمهور.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
هوالبطلة كانت جبانة؟,7,2,cleft.09,مين الي كانت البطلة الشجاعة بتحاربة في آخر رواية؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,congruent.36,"أثناء الكورة، جو لوى رجله.",5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,2,yn.72,هو كانت الأم الحنونة بتحضن البنت في المدرسة الابتدائية؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,BVA.06,كل وزيرة جديدة بتكلم نفسها ابل الخطاب.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,in-situ.31,هو كان الجار الودود اخد ايه من الجران الجداد؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
هي الطفلة قبلت العقاب؟,7,1,RA.35,الطفلة الشقيه بتخبي نفسها من العقاب.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
هو عمر كتب جواب؟,9,2,incongruent.08,عمر كتبلها جواب ساندوتش.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,cleft.21,مين الي البلوجر الغيور فضحه في البوست الطويل؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,1,NP.52,كل مغني مغرور بيحب الجمهور في الاستعراض.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,BA.53,لما هو كان في المطار الطيار جهز الطيارة.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,1,RA.37,الملكة المخلصة بتحسن نفسها عشان الشعب.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هو الخياطة فاصلت التاجر؟,9,2,Control.8,لما أنا كنت في السوق الخياطة فاصلت التاجر.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,yn.83,هو كانت العجوزة العصبية بتهزء الموظف في سوق القماش؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,BVA.08,كل مسجونة ندمانة بتسامح نفسها بعد الخروج.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.23,السماد الزراعي بيقوي الخريطة.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,BVA.83,كل طالب متوتر بيطمن نفسه بعد المذاكرة.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,in-situ.45,هو كان الحرامي المسجون سارئ مين من سكان الكمبوند؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,NP.22,كل طالبة مجتهده بينتقد المدرسة بعد الحصة.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
هو المذيع بيظهر في الاذاعة المسائية؟,7,2,in-situ.46,هو كان المذيع اللبق بيسأل أيه على الاذاعة الصباحية؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,Control.38,لما أنا كنت في البيت الكهربائي حاسب الاب.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,RA.68,المدرس المضغوط بيريح نفسة بعد الامتحانات.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,congruent.53,المركب عدت بسهولة من تحت الجسر.,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
,,2,cleft.14,ايه الي كانت الشيف المحبوبة طبخاه في البرنامج المباشر؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
هو المديرة كتبت الملاحظات؟,7,2,BA.23,لما هي كانت في الأجتماع السكرتيره كتبت الملاحظات.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,yn.74,هو كان الكهربائي الكويس بيصلح الانوار في محل الالكترونيات؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,congruent.38,الأب قطع الديك الرومي بسكينة.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,BA.25,لما هي كانت في العرض المصممه عرضت التصاميم.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,cleft.24,مين الي كان الراجل المحترم بيحبه من بنات الجيران؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.25,عازف الؤرج عزف مع مغنين اللحاف.,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
هو الام بتحضر في البيت الجديد؟,9,2,cleft.16,ايه الي كانت الام المرتبة بتحضر في البيت الجديد؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,1,BVA.85,كل دكتور حريص بيعقم نفسه قبل العمليات.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,in-situ.49,هو كان الشخص العيان مستني مين في المستشفى الصغيرة؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.10,حطيت اسمي في البيبي.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,Control.40,لما أنا كنت في المعمل العالم علم المساعد.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,NP.54,كل موظف مركز بينتقد الفريق بعد المشروع.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
هو الام ودعت الولاد؟,9,2,Control.10,لما أنا كنت في المدرسة الام ودعت الولاد.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,BVA.10,كل مديرة طموحا بترشح نفسها عشان المركز.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,yn.85,هو كان المدرس الشديد بيهزء الطلاب في الصف الصبح؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,BA.55,لما هو كان في الطوارئ الجراح انقذ العجوز.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,1,NP.24,كل دكتورة تجميل بتجمل المرضى عشان التسويق.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
هو اشتراها من محل الخضار؟,7,2,congruent.40,هو اشتراها من محل الحلويات.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,1,RA.70,الباريستا المحترف بيتور نفسه عشان الزباين.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,yn.76,هو كانت المعلمة الذكية بتقرة الدروس في المكتبه الهادية؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,congruent.55,المحاضرة مفروض تكون حوالي ساعة واحدة.,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
هي المستشاره بتهمل شغلها؟,7,1,RA.39,المستشاره المتعمقة بتهلك نفسها عشان العميل.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,in-situ.50,هو كانت الست المستعجله بتشوف ايه في السوبرماركت الجديد؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,cleft.19,ايه الي كان المخرج الفرنسي بيعرضه في المختمع العربي؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,BA.57,لما هو كان في المؤتمر السفير القى كلمة.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هو الام كانت هادية؟,7,1,BVA.12,كل أم قلوقة بتحاسب نفسها علي الحوادث.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,in-situ.53,هو كانت البنت الجعانة مستنية مين في المطعم الهندي؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.12,أنا طلبت ساندوتش جبنة بالفرقة.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
,,1,BVA.87,كل ممثل مغرور بيمدح نفسه بعد العرض.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
هو الجواب معلهوش ختم؟,7,2,congruent.42,هو بعت الجواب من غير ختم.,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
,,2,yn.87,هو كان الشاعر المعروف بيغازل المعجبين في المهرجان الصيفي؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,Control.42,لما أنا كنت في المكتب المحامي جاب المتهم.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,cleft.34,مين الي كانت الموظفة الشقيانة بتساعده في المشروع المتأخر؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
هو المغنية بتهيء الفرقه؟,9,1,NP.26,كل مغنية مشهوره بتهيء الفرقه قبل الحفلة.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,Control.12,لما أنا كنت في الصالون الكوافيرة ظبطت الزبونة.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,in-situ.54,هو كان الطالب المشغول بيحل ايه في قاعة المدرسة؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.27,المركب اختفت في الشبورة الناعمة.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
,,1,RA.72,الممثل المتحمس بيحفز نفسه قبل المسرحيه.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هو الممثلين بيصورهم المصور؟,9,2,yn.78,هو كان المصور الفنان بيصور الممثلين علي المسرح القديم؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,BA.27,لما هي كانت في المكتب المترجمة ترجمة الوثائق.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,1,NP.56,كل رياضي متحمس بيعاين الفريق بعد المباراة.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,congruent.57,جرا الرياضي اخر ربع كيلومتر.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,1,RA.41,المربية المسؤوله بتحمل نفسها عشان الولاد.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,Control.14,لما أنا كنت في الورشة الرسامة نقدت الفنان.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,RA.43,المحامية الشغوفه بتطور نفسها عشان القضايا.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هو المدرب مرن السباحين؟,7,2,BA.59,لما هو كان في الجيم المدرب مرن المتسابقين.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.29,هما ربو الخنازير في احلمهم.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
,,2,yn.80,هو كان التاجر النصاب يبيع فواكه في سوق الخضار؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,NP.58,كل ولد صغير بيرسم الام في الرسمة.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,BA.29,لما هو كان في الاستوديو المذيعة قدمة النشرة.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,in-situ.56,هو كان المدير القاسي بيطرد مين في اجتماع الشغل؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,RA.74,الممرض المنتبه بينظف نفسه بين الشفتات.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هو الخياطة بطرزحاجة للعروسة؟,9,2,cleft.22,ايه الي كانت الخياطة الشاترة بطرزه عشان العروسة الجميلة؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,Control.44,لما أنا كنت علي المركب القبطان شجع الطقم.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,congruent.44,أنا عموما بدخن سجاير المنثول.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,2,cleft.36,مين الي كانت الصحفية العنيدة بتعارضة في المقال النهاردة؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
هو الطفلة بتأكل القطة؟,7,1,NP.28,كل طفلة صغيرة بتأكل العروسة عشان تتعلم.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,in-situ.59,هو كانت المستشارة المتسامحة بتشرح ايه في أوضة الاجتماعات؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,BVA.14,كل ممرضة مبتدئة بتتحدى نفسها في الشغل.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,yn.89,هو كانت العميلة المزعجة بتهزء الموظف على الخط الاساسي؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
هو كارما حلمت و هي نيمة؟,9,2,incongruent.14,كارما صحت بعد حلم بيزغزغ.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
,,1,BVA.89,كل مبتدئ مهتم بيغير نفسه عشان التطور.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,congruent.59,الجنينة اتدمرت بسبب المطر.,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
