taskQuestion,correctAnswer,list,condition,sentence,trigger,trigger224,trigger225,trigger226,trigger227,trigger228,trigger229,trigger230,trigger231,word_trigger,trigger224w,trigger225w,trigger226w,trigger227w,trigger228w,trigger229w,trigger230w,trigger231w
,,7,condition3.09,每个 画家 作画 的时候 都 说 画材销售 挑了 好用的 颜料。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,7,thehell.24,王五 想知道 那个 药店的 药师 到底 配了 什么 给 院长的 病人。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,7,RA.24,那个 侦探 开车 的时候 说 自己 用了 强劲的 引擎。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,7,incongruent.54,那个 粗心的 吸烟者 在森林里 造成了 一场 长跑。,23,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1
,,7,condition3.69,每个 观众 入场 的时候 都 说 导演助理 读了 冗长的 须知。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
弗雷德把牛排放上了桌子吗？,7,7,congruent.39,弗雷德 把 鸡蛋 放上了 桌子。,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,7,insitu.54,露娜 想知道 那个 公司的 实习 送了 什么 给 婚礼的 司仪。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
那个厂长上任了吗？,9,7,condition4.54,那个 厂长 上任 的时候 说 煤矿工人 听了 中肯的 建议。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
老板是花店的老板吗？,7,7,yesno.37,艾莎 想知道 那个 鱼店的 老板 读了 那章 小说 给 瑜伽的 教练 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,7,condition4.112,那个 鞋匠 制鞋 的时候 说 皮衣工匠 用了 高级的 皮革。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,7,congruent.37,每周一 园丁 都 会 打扫 草坪。,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
,,7,condition3.07,每个 教授 锻炼 的时候 都 说 警察局长 穿了 崭新的 卫衣。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
主角是电视剧的主角吗？,7,7,insitu.07,鲍勃 想知道 那个 电影的 主角 丢了 什么 给 女主的 粉丝。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,7,BVA.97,每个 乘客 出行 的时候 都 说 自己 戴了 崭新的 口罩。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,7,incongruent.22,那个 男孩 帮 小李 洗了 圆。,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
,,7,condition4.52,那个 专家 宣传 的时候 说 项目团队 做了 十足的 准备。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,7,thehell.67,亨利 想知道 那个 影厅的 小丽 到底 卖了 什么 给 泳池的 员工。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,7,incongruent.52,卫生间 的 水龙头 醒了。,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
实习离职了吗？,9,7,BVA.37,每个 实习 离职 的时候 都 说 自己 写了 真诚的 信件。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,7,insitu.52,菲尔 想知道 那个 电台的 主播 喂了 什么 给 人事的 宠物。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,7,RA.22,那个 导演 演出 的时候 说 自己 选了 正确的 明星。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
工地有工人吗？,9,7,thehell.22,张三 想知道 那个 工地的 工人 到底 留了 什么 给 老婆的 工头。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,7,condition3.67,每个 牙医 手术 的时候 都 说 保洁工人 做了 彻底的 清洁。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,7,yesno.82,凯恩 想知道 那个 菜场的 摊贩 配了 那份 午餐 给 球场的 球童 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,7,RA.82,那个 导师 授课 的时候 说 自己 写了 细致的 教案。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,7,congruent.07,艾米莉 把 麦片 倒在了 碗里。,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
机长说自己戴了墨镜吗？,9,7,RA.25,那个 机长 起飞 的时候 说 自己 戴了 炫酷的 墨镜。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,7,incongruent.25,小提琴家 演奏了 神圣的 派对。,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
老师备课了吗？,9,7,condition3.10,每个 老师 备课 的时候 都 说 带教老师 写了 详尽的 讲义。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,7,insitu.55,凯伦 想知道 那个 乐队的 指挥 端了 什么 给 剧场的 保安。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,7,congruent.40,他 从 糖果店 买了 软糖。,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,7,RA.85,那个 裁缝 缝纫 的时候 说 自己 用了 传统的 方法。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,7,congruent.10,我 把 我的 名字 加到了 名单 上。,7,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
,,7,condition4.55,那个 翻译 工作 的时候 说 企业顾问 记了 满满的 笔记。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,7,thehell.25,吉米 想知道 那个 花店的 店员 到底 寄了 什么 给 学校的 老师。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,7,condition3.70,每个 警察 巡逻 的时候 都 说 特警队员 吃了 简单的 晚饭。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
那个孩子是杰克的孩子吗？,7,7,insitu.10,雪莉 想知道 那个 家庭的 邻居 喂了 什么 给 汤姆的 孩子。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,7,BVA.100,每个 保洁 打扫 的时候 都 说 自己 洗了 红色的 抹布。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,7,yesno.85,凯特 想知道 那个 礼物的 主人 退了 那笔 定金 给 法国的 学生 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,7,condition4.115,那个 探员 办案 的时候 说 主管部门 写了 详实的 报告。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
那个导员是大学的导员吗？,7,7,yesno.40,帕克 想知道 那个 超市的 店长 订了 那盒 笔芯 给 小学的 导员 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,7,incongruent.55,那场 讲座 持续了 一个世纪。,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
,,7,thehell.70,约翰 想知道 那个 苏州的 艾比 到底 送了 什么 给 超市的 商人。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,7,BVA.40,每个 船员 登船 的时候 都 说 自己 吃了 白色的 药片。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,7,condition4.109,那个 园丁 浇花 的时候 说 古董玩家 买了 陶瓷的 水壶。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,7,insitu.49,丹尼 想知道 那个 网游的 美术 丢了 什么 给 软件的 码农。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,7,RA.79,那个 司仪 主持 的时候 说 自己 找了 最好的 会场。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
雷伊摔倒了吗？,9,7,incongruent.19,雷伊 摔倒后 坐在了 天上。,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
,,7,BVA.34,每个 主持 念词 的时候 都 说 自己 用了 很深的 感情。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,7,thehell.64,汉娜 想知道 那个 寺院的 小李 到底 捐了 什么 给 车站的 露娜。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,7,condition3.04,每个 妈妈 做饭 的时候 都 说 食堂师傅 炒了 金黄的 鸡蛋。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,7,BVA.94,每个 养父 做饭 的时候 都 说 自己 学了 全新的 菜谱。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,7,thehell.19,卡尔 想知道 那个 公司的 顾问 到底 还了 什么 给 员工的 客户。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
士兵打仗了吗？,9,7,condition4.49,那个 士兵 打仗 的时候 说 特种部队 做了 可怕的 噩梦。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,7,yesno.34,亚当 想知道 那个 网店的 店主 送了 那台 空调 给 广告的 专家 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,7,congruent.34,布莱恩 在 他的 牛排上 倒了 酱汁。,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
,,7,yesno.79,雪莉 想知道 那个 长沙的 导演 寄了 那张 海报 给 重庆的 演员 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,7,incongruent.49,她 穿上了 她的 床头灯。,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
,,7,condition3.64,每个 球员 输球 的时候 都 说 球队教练 差了 些许的 运气。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
贝蒂学得会撒谎吗？,7,7,congruent.04,贝蒂 永远 学不会 撒谎。,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,7,insitu.04,老李 想知道 那个 学校的 老师 教了 什么 给 老范的 学生。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
演员说自己上了虚伪的舞台吗？,7,7,RA.19,那个 演员 表演 的时候 说 自己 上了 神圣的 舞台。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,7,condition3.73,每个 大师 开班 的时候 都 说 客户专员 收了 好学的 学生。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,7,incongruent.58,今年的 冬天 十分的 油腻。,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
,,7,BVA.103,每个 模特 走秀 的时候 都 说 自己 穿了 飘逸的 裙子。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,7,thehell.28,小梁 想知道 那个 公园的 保洁 到底 捐了 什么 给 乡村的 学生。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,7,RA.28,那个 保姆 打扫 的时候 说 自己 说了 大量的 问候。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,7,condition3.13,每个 导游 带团 的时候 都 说 大巴司机 看了 未来的 天气。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
博士说自己找了大量的文献吗？,9,7,BVA.43,每个 博士 读书 的时候 都 说 自己 找了 大量的 文献。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,7,insitu.58,马克 想知道 那个 视频的 剪辑 读了 什么 给 网站的 美工。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
杰克点了奶昔吗？,7,7,congruent.13,杰克 在餐厅 点了 一份 汉堡 和 一份 薯条。,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,7,thehell.73,老郭 想知道 那个 酒厂的 厂长 到底 还了 什么 给 楼房的 销售。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,7,RA.88,那个 新娘 结婚 的时候 说 自己 穿了 美丽的 婚纱。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,7,yesno.88,卡尔 想知道 那个 剧场的 观众 捐了 那件 外套 给 广州的 孤儿 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,7,condition4.58,那个 官员 请客 的时候 说 行政总裁 点了 多汁的 牛排。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,7,incongruent.28,小男孩 喜欢 踢 瀑布。,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
店员是餐厅的吗？,9,7,insitu.13,凯恩 想知道 那个 餐厅的 店员 端了 什么 给 老板的 客人。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,7,congruent.43,他 新鞋子的 大小 不合适。,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
那个编剧是电视剧的编剧吗？,7,7,yesno.43,米娅 想知道 那个 电影的 编剧 寄了 那条 裤子 给 剧院的 舞者 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,7,condition4.118,那个 队医 巡视 的时候 说 跟队护士 带了 干净的 纱布。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,7,incongruent.30,他们 昨天 去 划了 猫。,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
,,7,yesno.45,杰克 想知道 那个 化学的 博士 退了 那副 手套 给 网店的 专员 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,7,RA.90,那个 律师 出庭 的时候 说 自己 做了 充分的 准备。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,7,yesno.90,杰瑞 想知道 那个 医院的 医生 买了 那张 地毯 给 公寓的 邻居 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
摩托车会发出噪音吗？,9,7,congruent.15,摩托车 会 发出 很多 噪音。,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,7,thehell.75,阿秋 想知道 那个 街区的 居民 到底 分了 什么 给 站点的 小猫。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
作家出书了吗？,9,7,condition3.15,每个 作家 出书 的时候 都 说 执行编辑 用了 精致的 钢笔。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,7,insitu.60,保罗 想知道 那个 球队的 球员 带了 什么 给 学院的 画家。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,7,BVA.105,每个 技师 修脚 的时候 都 说 自己 听了 劲爆的 八卦。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
师傅是做衣服的吗？,7,7,thehell.30,贝尔 想知道 那个 面包的 师傅 到底 买了 什么 给 警局的 侦探。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,7,condition4.120,那个 机务 检修 的时候 说 油车司机 装了 足够的 燃油。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,7,congruent.45,路上 看见 黑猫 会 带来 坏运气。,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
,,7,BVA.45,每个 高管 炒股 的时候 都 说 自己 买了 最好的 股票。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
在祷告的是校长吗？,7,7,condition4.60,那个 僧侣 祷告 的时候 说 寺院住持 拜了 庄严的 佛像。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,7,incongruent.60,他们 用 太阳能 加热了 太阳。,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
,,7,RA.30,那个 木匠 做工 的时候 说 自己 用了 合适的 工具。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,7,condition3.75,每个 会长 聚会 的时候 都 说 总裁秘书 喝了 醇厚的 白酒。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,7,insitu.15,露丝 想知道 那个 剧场的 导演 还了 什么 给 舞剧的 演员。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
收银闯过红灯吗？,9,7,BVA.33,每个 收银 逛街 的时候 都 说 自己 闯了 不少的 红灯。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,7,congruent.33,地球的 公转 围绕着 太阳。,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,7,condition4.48,那个 教练 训练 的时候 说 机构助教 给了 足够的 帮助。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
木匠是学校的木匠吗？,7,7,yesno.33,琳达 想知道 那个 工厂的 木匠 借了 那个 键盘 给 外科的 医生 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,7,RA.18,那个 顾问 咨询 的时候 说 自己 画了 清晰的 图表。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,7,insitu.48,丽萨 想知道 那个 化工的 企业 捐了 什么 给 郊区的 工人。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,7,incongruent.48,约翰 用 扫帚 打扫了 鸡腿。,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
果园有果农吗？,9,7,thehell.18,塞斯 想知道 那个 果园的 果农 到底 带了 什么 给 女婿的 父亲。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,7,incongruent.18,小王 站上了 洗手间 的 过山车。,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
,,7,condition3.63,每个 演员 签字 的时候 都 说 足球队员 练了 潇洒的 签名。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,7,congruent.03,训练前 杰克 总是 拉伸 他的 肌肉。,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
,,7,RA.78,那个 美工 作画 的时候 说 自己 找了 可靠的 参考。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,7,thehell.63,罗莎 想知道 那个 市场的 托尼 到底 发了 什么 给 警局的 哈维。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,7,condition3.03,每个 员工 吃饭 的时候 都 说 分部经理 吃了 美味的 炒面。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,7,yesno.78,米奇 想知道 那个 浙江的 厨师 教了 那个 动作 给 武汉的 警卫 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,7,condition4.108,那个 兽医 诊治 的时候 说 外科医生 见了 众多的 病人。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
保安是银行的保安吗？,7,7,insitu.03,乔治 想知道 那个 酒店的 保安 退了 什么 给 老家的 商家。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,7,BVA.93,每个 公主 换装 的时候 都 说 自己 买了 可爱的 洋服。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
