taskQuestion,correctAnswer,list,condition,sentence,trigger,trigger224,trigger225,trigger226,trigger227,trigger228,trigger229,trigger230,trigger231,word_trigger,trigger224w,trigger225w,trigger226w,trigger227w,trigger228w,trigger229w,trigger230w,trigger231w
,,2,insitu.67,亨利 想知道 那个 影厅的 小丽 卖了 什么 给 泳池的 员工。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,RA.07,那个 教授 锻炼 的时候 说 自己 穿了 崭新的 卫衣。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
鱼店有老板吗？,9,2,thehell.37,艾莎 想知道 那个 鱼店的 老板 到底 读了 什么 给 瑜伽的 教练。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,condition3.52,每个 专家 宣传 的时候 都 说 项目团队 做了 十足的 准备。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,yesno.52,菲尔 想知道 那个 电台的 主播 喂了 那只 鸡腿 给 人事的 宠物 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,RA.67,那个 牙医 手术 的时候 说 自己 做了 彻底的 清洁。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,congruent.22,那个 男孩 帮 小李 洗了 车。,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,yesno.51,罗伊 想知道 那个 驾校的 教练 卖了 那把 椅子 给 视频的 审核 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,BVA.21,每个 工人 下岗 的时候 都 说 自己 存了 极少的 存款。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,insitu.66,里奥 想知道 那个 宿舍的 宿管 买了 什么 给 青旅的 住客。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,condition4.96,那个 丈夫 出门 的时候 说 单位同事 带了 新买的 水瓶。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
难民是本国的吗？,7,2,yesno.06,阿信 想知道 那个 歌手的 弟弟 捐了 那箱 衣服 给 邻国的 难民 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,condition3.111,每个 校长 升旗 的时候 都 说 大队委员 唱了 庄严的 国歌。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
宾客是皇帝的宾客吗？,7,2,insitu.21,小杨 想知道 那个 大学的 讲师 拿了 什么 给 校长的 宾客。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,BVA.81,每个 大使 来访 的时候 都 说 自己 选了 大气的 礼物。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,congruent.51,秋季 学期 从 秋天 开始。,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,2,condition4.36,那个 水手 出海 的时候 说 船员总管 吻了 深爱的 爱人。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
那个飞机有机长吗？,9,2,thehell.36,尼克 想知道 那个 飞机的 机长 到底 讲了 什么 给 花圃的 花匠。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,condition3.51,每个 剪辑 拍照 的时候 都 说 电影导演 看了 有趣的 视频。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,incongruent.36,乔伊 扭伤了 他的 水果。,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
保安说自己洗了棉袄吗？,9,2,RA.06,那个 保安 执勤 的时候 说 自己 洗了 厚重的 棉袄。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,thehell.81,老黄 想知道 那个 政府的 官员 到底 提了 什么 给 展览的 策展。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.06,看电影 的时候 我们 吃了 吸尘器。,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
,,2,RA.66,那个 安检 检查 的时候 说 自己 搜了 可疑的 包裹。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,congruent.21,香氛 让 车里 充满了 香味。,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
她是和她的狗有一样的名字吗？,7,2,congruent.20,她 和 她的 猫 有着 一样的 名字。,7,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
,,2,BVA.80,每个 明星 吃饭 的时候 都 说 自己 挑了 最少的 碳水。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,thehell.80,小徐 想知道 那个 家电的 导购 到底 赔了 什么 给 香港的 球员。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,RA.65,那个 策展 布展 的时候 说 自己 做了 全面的 研究。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,yesno.50,彼得 想知道 那个 部门的 主任 买了 那只 烤鸡 给 小区的 电工 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
查理是给新书写了东西吗？,9,2,incongruent.05,查理 给 新书 写了 一个 燃油。,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
,,2,condition4.95,那个 小偷 盗窃 的时候 说 犯罪同伙 翻了 全部的 橱柜。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,insitu.65,达拉 想知道 那个 仓库的 库管 丢了 什么 给 广场的 大妈。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,condition3.110,每个 出纳 计算 的时候 都 说 风控部门 找了 最新的 数据。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,incongruent.35,凯西 被 所有人 咀嚼。,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
老板开会的时候说自己讲了很多吗？,7,2,RA.05,那个 老板 开会 的时候 说 自己 讲了 简单的 几句。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,congruent.50,她 用 胡椒 腌制了 牛排。,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,2,condition4.35,那个 主任 演讲 的时候 说 生产主管 做了 杰出的 贡献。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,yesno.05,小王 想知道 那个 酒吧的 酒保 发了 那份 菜单 给 商场的 顾客 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
保洁说自己拖了肮脏的地面吗？,9,2,BVA.20,每个 保洁 开工 的时候 都 说 自己 拖了 肮脏的 地面。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,thehell.35,露西 想知道 那个 导演的 助理 到底 端了 什么 给 乐团的 乐手。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,condition3.50,每个 声优 录音 的时候 都 说 音效老师 吃了 清新的 喉糖。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,insitu.20,老张 想知道 那个 餐车的 厨师 分了 什么 给 后勤的 学徒。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
主持念词了吗？,9,2,condition4.34,那个 主持 念词 的时候 说 表演指导 用了 深刻的 感情。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,insitu.64,汉娜 想知道 那个 寺院的 小李 捐了 什么 给 车站的 露娜。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,RA.64,那个 球员 输球 的时候 说 自己 差了 些许的 运气。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
贝蒂能学会睡觉吗？,7,2,incongruent.04,贝蒂 永远 学不会 睡觉。,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,BVA.19,每个 演员 表演 的时候 都 说 自己 上了 神圣的 舞台。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,thehell.79,雪莉 想知道 那个 长沙的 导演 到底 寄了 什么 给 重庆的 演员。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,condition3.109,每个 园丁 浇花 的时候 都 说 古董玩家 买了 陶瓷的 水壶。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,BVA.79,每个 司仪 主持 的时候 都 说 自己 找了 最好的 会场。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,thehell.34,亚当 想知道 那个 网店的 店主 到底 送了 什么 给 广告的 专家。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,condition4.94,那个 养父 做饭 的时候 说 食堂厨师 学了 全新的 菜谱。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,yesno.04,老李 想知道 那个 学校的 老师 教了 那个 公式 给 老范的 学生 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,congruent.49,她 穿上了 她的 高跟鞋。,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,yesno.49,丹尼 想知道 那个 网游的 美术 丢了 那项 工作 给 软件的 码农 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,incongruent.34,布莱恩 在 他的 牛排上 倒了 汽油。,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
,,2,condition3.49,每个 士兵 打仗 的时候 都 说 特种部队 做了 可怕的 噩梦。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
雷伊摔倒了吗？,9,2,congruent.19,雷伊 摔倒后 坐在了 地上。,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,insitu.19,卡尔 想知道 那个 公司的 顾问 还了 什么 给 员工的 客户。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
那个妈妈说自己炒了血红的鸡蛋吗？,7,2,RA.04,那个 妈妈 做饭 的时候 说 自己 炒了 金黄的 鸡蛋。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
顾问说自己画了混乱的图表吗？,7,2,BVA.18,每个 顾问 咨询 的时候 都 说 自己 画了 清晰的 图表。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,congruent.48,约翰 用 扫帚 打扫了 房间。,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,2,condition4.93,那个 公主 换装 的时候 说 服装顾问 买了 可爱的 洋服。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
保安是银行的保安吗？,7,2,yesno.03,乔治 想知道 那个 酒店的 保安 退了 那台 电视 给 老家的 商家 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,RA.03,那个 员工 吃饭 的时候 说 自己 吃了 美味的 炒面。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,insitu.63,罗莎 想知道 那个 市场的 托尼 发了 什么 给 警局的 哈维。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.33,地球的 公转 围绕着 水星。,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
工厂有木匠吗？,9,2,thehell.33,琳达 想知道 那个 工厂的 木匠 到底 借了 什么 给 外科的 医生。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.03,训练前 杰克 总是 拉伸 他的 语言。,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
,,2,condition3.48,每个 教练 训练 的时候 都 说 机构助教 给了 足够的 帮助。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,congruent.18,小王 站上了 洗手间 的 体重秤。,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,2,RA.63,那个 演员 签字 的时候 说 自己 练了 潇洒的 签名。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,thehell.78,米奇 想知道 那个 浙江的 厨师 到底 教了 什么 给 武汉的 警卫。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,condition3.108,每个 兽医 诊治 的时候 都 说 外科医生 见了 众多的 病人。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,yesno.48,丽萨 想知道 那个 化工的 企业 捐了 那箱 食物 给 郊区的 工人 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,condition4.33,那个 收银 逛街 的时候 说 医护人员 闯了 不少的 红灯。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
果园有果农吗？,9,2,insitu.18,塞斯 想知道 那个 果园的 果农 带了 什么 给 女婿的 父亲。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,BVA.78,每个 美工 作画 的时候 都 说 自己 找了 可靠的 参考。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,condition3.107,每个 邮差 送信 的时候 都 说 高速警察 开了 全新的 摩托。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,incongruent.02,我 喝咖啡 的时候 会 加 糖 和 袜子。,24,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
农民是稻田的农民吗？,7,2,insitu.17,裘德 想知道 那个 酒庄的 农民 分了 什么 给 酒店的 游客。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,condition3.47,每个 主播 下播 的时候 都 说 品牌运营 收了 昂贵的 礼物。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,yesno.02,玛丽 想知道 那个 公司的 老板 带了 那本 图书 给 小明的 弟弟 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,RA.02,那个 厨师 上班 的时候 说 自己 买了 好看的 围裙。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.32,晚餐后 他们 洗了 火。,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
教练说的是工人举了轻巧的哑铃吗？,7,2,condition4.32,那个 教练 开课 的时候 说 铁路工人 举了 沉重的 哑铃。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,yesno.47,苏珊 想知道 那个 银行的 高管 发了 那则 通告 给 明星的 经纪 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,RA.62,那个 渔夫 捕鱼 的时候 说 自己 撒了 结实的 渔网。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,congruent.47,约翰 给 钢笔 灌了 墨水。,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,2,BVA.77,每个 游客 坐车 的时候 都 说 自己 看了 壮丽的 风景。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,thehell.77,麦克 想知道 那个 山东的 老板 到底 退了 什么 给 舟山的 渔夫。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
纽约是一座忙碌的城市吗？,9,2,congruent.17,纽约 是 一座 忙碌 的 城市。,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
,,2,condition4.92,那个 地主 交易 的时候 说 助理会计 做了 提前的 计算。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,thehell.32,艾比 想知道 那个 诊所的 大夫 到底 喂了 什么 给 教堂的 牧师。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
农民耕种吗？,9,2,BVA.17,每个 农民 耕种 的时候 都 说 自己 打了 甘甜的 井水。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,insitu.62,科尔 想知道 那个 花店的 花匠 教了 什么 给 码头的 保安。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,condition4.91,那个 财阀 调查 的时候 说 律师团队 有了 制胜的 证据。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,congruent.46,乔安 泡了 给 宝宝 的 奶粉。,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
,,2,condition3.106,每个 军官 演讲 的时候 都 说 敌方特工 受了 严格的 训练。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,incongruent.01,一只 会下蛋的 鸡 叫做 大象。,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
店主说财务顾问算了盈利的价格吗？,9,2,condition4.31,那个 店主 开店 的时候 说 财务顾问 算了 盈利的 价格。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,yesno.01,约翰 想知道 那个 学校的 员工 寄了 那瓶 香水 给 小王的 妈妈 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,incongruent.31,那个 受害者 在 被抢劫 之后 去了 宇航局。,23,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1
,,2,thehell.76,鲍勃 想知道 那个 面馆的 师傅 到底 带了 什么 给 教堂的 修女。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,congruent.16,我的 猫 浑身 都是 白色 的 毛发。,7,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
学生说自己吃了好吃的汉堡吗？,7,2,RA.01,那个 学生 下课 的时候 说 自己 吃了 好吃的 苹果。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,insitu.61,伊森 想知道 那个 诊所的 专家 退了 什么 给 海边的 渔夫。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
裁判说边线裁判做了错误的判罚吗？,7,2,condition3.46,每个 裁判 比赛 的时候 都 说 边线裁判 做了 正确的 判罚。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,yesno.46,大卫 想知道 那个 杂志的 编辑 教了 那套 逻辑 给 报社的 记者 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,BVA.16,每个 花匠 训练 的时候 都 说 自己 剪了 无数的 花瓣。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
机场有保洁吗？,9,2,insitu.16,凯特 想知道 那个 机场的 保洁 读了 什么 给 乘客的 女儿。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,RA.61,那个 修女 朝拜 的时候 说 自己 走了 很长的 距离。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,thehell.31,朱莉 想知道 那个 法官的 保姆 到底 卖了 什么 给 超市的 收银。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,BVA.76,每个 商人 交易 的时候 都 说 自己 做了 果断的 决策,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
