taskQuestion,correctAnswer,list,condition,sentence,trigger,trigger224,trigger225,trigger226,trigger227,trigger228,trigger229,trigger230,trigger231,word_trigger,trigger224w,trigger225w,trigger226w,trigger227w,trigger228w,trigger229w,trigger230w,trigger231w
الدكتورة تتعب المرضى؟,7,6,NP.81,كل دكتورة كبيرة تعالج المرضى في المستشفى.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,6,fronting.53,شو كان الولد الصغير فايز في مسابقة الرسم؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
,,6,incongruent.17,نيويورك مدينة وايد حامضة.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
,,6,NP.82,كل سواق يديد يطمن المشرف قبل الامتحان.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
المحامية راقده؟,7,6,RA.75,المحامية المتوترة تراجع نفسها قبل الجلسة.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,6,Control.32,"يوم أنا كنت في المدرسة، المعلمة علمت الأطفال.",33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,6,BVA.85,كل جراحة حريصه تجهز نفسها قبل العملية.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,6,yn.73,كانت المحامية الجريئة تعرض الحقيقة في جلسة المحكمة؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,6,BA.5,"يوم هو كان في المكتب، المحاسب راجع الحسابات.",34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,6,congruent.47,حمد عبى القلم بالحبر.,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
المسبب يعاتب نفسه؟,9,6,BVA.20,كل مسبب لحادث يعاتب نفسه بعد الاذى.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,6,fronting.69,منو كان الريال المحترم يحب من بنات الجيران؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
,,6,yn.03,كان الطالب الشاطر يذاكر للامتحان في مكتبة الجامعة؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,6,congruent.32,"عقب العشاء، هم غسلوا الصحون.",5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,6,congruent.44,أنا بالعادة أدخن سجائر المنثول.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,6,BVA.01,كل باريستا محترف يدرب نفسه قبل الأفتتاح.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,6,cleft.50,منو اللي كان السباح المتحمس ينافسه في البطولة الافريقية؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,6,incongruent.29,هم ربوا الغنم في الحلم.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
,,6,yn.24,كان المغني المشهور يغني موال في الحفلة الليلة؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,6,BVA.44,كل محامية شغوفه تطور نفسها مع القضايا.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,6,fronting.70,شو كانت المريضة اليوعانه تاكل عشان تتحسن حالتها؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ميره كملت رقاد؟,7,6,incongruent.14,ميره نشت بعد ما يتها زولية.,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
,,6,BA.26,"يوم هو كان في الاستوديو، المنتج ضبط المشهد.",34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
اللاعبة تنافس حد؟,9,6,cleft.62,منو اللي كانت اللاعبة التعبانة تنافسه في المباراة الاخيرة؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,6,RA.79,العروسة اليديدة تدلع نفسها قبل العرس.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,6,fronting.89,منو كان الجراح الخبير يعالج من الفريق المحلي؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
,,6,NP.18,كل مدير مهموم يهلك موظفينه في الدوام.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,6,yn.17,كانت البنت النشيطة تلحق ربيعتها في حديقة الفريج؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,6,BA.29,"يوم هي كانت في المشغل، الخياطه جهزت المخور.",34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
المجرم كشف نفسه؟,7,6,RA.13,المجرم السفاح يخفي نفسه من المباحث.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,6,Control.44,"يوم أنا كنت في الورشة، الرسامة نقدت الفنان.",33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,6,congruent.59,طلعتهم اختربت من المطر.,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,6,NP.40,كل مستشارة متعمقة تهلك المتدرب عشان العميل.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
القبطان شجع الطاقم؟,9,6,Control.59,"يوم أنا كنت على المركب، القبطان شجع الطاقم.",33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,6,BVA.17,كل طالب متوتر يطمن نفسه بعد الدراسة.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
المنظمة جهزت الزينة؟,9,6,BA.25,"يوم هي كانت في القاعة، المنظمة جهزت الزينة.",34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,6,cleft.48,منو اللي كان المذيع السياسي ينتقده في المقابله الاخيره؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,6,incongruent.27,السفينة اختفت بين كثافة التربة.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
,,6,NP.06,كل ممرض منتبه ينظف مريضه بين الشفتات.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,6,BA.23,"يوم هو كان في السجن، الحارس زخ الشاردين.",34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,6,incongruent.12,طلبت سندويشة بيض وليت.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
,,6,fronting.65,شو كان الطباخ المهمل مسوي عشان يتفنش فجأه؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
,,6,RA.34,المحامية المهملة تلوم نفسها على الخسارة.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,6,fronting.87,منو كان المحاسب المشغول يوظف عشان يخفف الضغط؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
,,6,Control.42,"يوم أنا كنت في الصالون، الكوافيرة جهزت الزبونة.",33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,6,yn.22,كان التاجر الغني يشتري ذهب من سوق الذهب؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,6,NP.43,كل صحفية متنافسة تمدح مصادرها عشان الفوز.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
المحامي حضر الأدله؟,7,6,Control.57,"يوم أنا كنت في المكتب، المحامي حضر المتهم.",33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,6,RA.90,الغواص الخبير يأمن نفسه من الخطر.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
المدير بيوظف حد؟,7,6,yn.11,كان المدير القاسي بيفنش الموظف في اجتماع الدوام؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,6,BVA.57,كل وزيرة يديده تكلم نفسها قبل الخطاب.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,6,congruent.57,الولد اشترى آيس كريم من البقالة.,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
,,6,cleft.45,منو اللي كان المراهق الشيطان يضاربه في سكة الفريج؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
أرسل الرسالة؟,9,6,congruent.42,هو أرسل الرسالة بدون طابع.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,6,NP.24,كل مغنية مشهورة تهيئ الفرقة قبل الحفل.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,6,cleft.66,منو اللي كان البلوقر الغيور فاضحنه في البوست الطويل؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,6,congruent.60,هم سخنوا الحوض بالطاقة الشمسية.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,6,Control.45,"يوم أنا كنت في الكنيسة، الراهبة كلمت البابا.",33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,6,incongruent.30,"أمس، هم تجديفوا في المكينة.",21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
,,6,fronting.71,شو كانت الحرمه المستعيله ناسيه في البيت فوق؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
المترجمة ترجمت الوثائق؟,9,6,BA.30,"يوم هي كانت في المكتب، المترجمة ترجمت الوثائق.",34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,6,RA.45,المسلم الملتزم يذكر نفسه في الصلاة.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,6,cleft.51,شو اللي كانت الطالبة المجتهده تذاكره من المواد الصعبة؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,6,BVA.41,كل مسؤولة مهتمه تعاتب نفسها بعد الفشل.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,6,congruent.45,يعتبر شي نحس إنك تمشي تحت السلم.,7,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
المبرمج مب مهتم لنفسة؟,7,6,RA.04,المبرمج الشغوف يطور نفسه في البرمجة.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,6,incongruent.15,الدراجات يقدرون يطلعون أصوات فرو.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
,,6,yn.19,كانت الحرمة العيوز تتريا ولدها في العيادة المزدحمة؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,6,fronting.90,منو كان الحرامي المسجون يسرقه من سكان المجمع؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
الطباخ يطور نفسه؟,9,6,BVA.22,كل طباخ محترف يطور نفسه بعد التقييم.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,6,BA.27,"يوم هو كان في المصنع، النجار صنع طاولة.",34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,6,NP.60,كل ولد غلطان يسامح أهله بعد العقاب.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
الدكتور يعالج القطوه؟,7,6,yn.25,كان الدكتور المشغول يعالج طفلة في عيادة العظام؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,6,Control.60,"يوم أنا كنت في القسم، الضابط حيا النقيب.",33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
المحاضرة مدتها المفترضه ساعة؟,9,6,congruent.55,المحاضرة مفروض تستمر حوالي ساعة.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,6,cleft.46,شو اللي كان المدير اليديد يباه في الاجتماع امس؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,6,congruent.40,هو اشتراهم من محل الحلويات.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,6,fronting.85,منو كانت المراسله المهمه تراسل من سكان القصر؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
,,6,RA.03,الممثل الشغوف يراجع نفسه قبل المسرحية.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,6,NP.23,كل مصورة مبدعة تدرب الطلاب على الزوايا.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,6,yn.18,كانت الرسامة المبدعة ترسم خيل في المسابقة المدرسية؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
المصممه عرضت التصاميم في المعرض؟,9,6,BA.18,"يوم هي كانت في العرض، المصممه عرضت تصاميمها.",34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,6,incongruent.25,الطالب يقرأ بهدوء في الشنطة.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
,,6,BVA.48,كل ممثل مشهور يشوف نفسه في المسلسلات.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,6,Control.55,"يوم أنا كنت في المعمل، العالم علم المساعد.",33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,6,cleft.43,منو اللي كان الشيبه الطيب يساعده في المسيد المغرب؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
حذفت اسمي؟,7,6,incongruent.10,ضفت اسمي في البيبي.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
,,6,fronting.63,شو كان الحكم المرتشي مغير في البطولة العالمية؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
,,6,BVA.49,كل رياضية أولومبيا تشوف نفسها في الجريدة.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,6,yn.08,كانت الياهل اليوعانة تتريا امها في المطعم الهندي؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,6,NP.16,كل موظف ناجح يلزم فريقه على النجاح.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
الأم يلست ويا عيالها؟,7,6,Control.40,"يوم أنا كنت في الحضانة، الأم ودعت اليهال.",33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,6,RA.32,العالمة الحريصة تحمي نفسها قبل التجارب.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,6,BA.20,"يوم هو كان في البيت، الكهربجي صلح الليتات.",34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
الشاعر يرمس حد؟,9,6,cleft.42,منو اللي كان الشاعر المعروف يرمسه في المهرجان الصيفي؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,6,BVA.64,كل مرشح جاهز يرشح نفسه عشان الانتخابات.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,6,fronting.84,منو كانت الملكة العادلة تفضل من الوزراء الملكيين؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
,,6,yn.15,كان الطالب الذكي يحل الامتحان في قاعة الامتحان؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,6,congruent.54,المدخن المهمل تسبب بحريقة في الغابة.,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
الملكة تهمل جنودها؟,7,6,NP.38,كل ملكة مخلصة تلزم جنودها عشان الشعب.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,6,fronting.61,شو كانت الام المرتبة تجهز في البيت اليديد؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
,,6,RA.02,المجرم الجريئ يهيئ نفسه قبل الجريمة.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,6,BA.17,"يوم هي كانت في الحديقة، الشغالة لعبت الياهل.",34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
كنت في البيت؟,9,6,Control.39,"يوم أنا كنت في البيت، الشغالة شافت الحرامي.",33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,6,BVA.05,كل طالبة مجتهده تعلم نفسها بعد الحصة.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,6,cleft.38,منو اللي كانت العيوز العصبيه تهزءه في محل الملابس؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,6,NP.56,كل مذيع شاطر يكلم المخرج قبل الإذاعة.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
الزولية مساحتها صغيرة؟,7,6,incongruent.09,اشترى زولية مساحتها من الإيدار لين القمر.,23,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1
,,6,BA.19,"يوم هو كان في الطواري، الجراح انقذ الشيبه.",34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,6,yn.07,كان الريال المعضل يساعد المصابين في مكان الحادث؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,6,RA.37,الممرضة المصابة تحبس نفسها في المستشفى.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,6,incongruent.24,الأم أكلت المولود غاز.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
,,6,congruent.39,سعيد حط الدودة على الخطاف.,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,6,Control.54,"يوم أنا كنت في المطعم، الشيف أكل الويتر.",33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,6,NP.87,كل ممثلة قديرة تثقف الجمهور من الأدوار.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,6,yn.09,كان التلميذ المشغول يحل الواجب في قاعة المدرسة؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,6,NP.27,كل متدرب شغوف يعلم زملاءه عشان الاختبار.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
الياهل يشوف التلفزيون؟,9,6,cleft.32,شو اللي كان الياهل الكسلان يشوفه على تلفزيون الصالة؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,6,congruent.35,شرينة كل ربيعاتها يحبونها.,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,6,Control.35,"يوم أنا كنت في المكتب، السكرتيرة نظمت المستندات.",33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,6,incongruent.20,هي مسمايه على كيكتها.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
الدكتورة في مؤتمر توعوي؟,7,6,fronting.57,شو كانت الدكتورة الجامعية تناقش في المؤتمر العملي؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
,,6,BA.10,"يوم هو كان في الميناء، البحار جهز طراده.",34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,6,RA.31,المسافرة المتحمسة تجهز نفسها قبل السفر.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,6,yn.76,كان الجار اللطيف ماخذ هدية من الجيران اليداد؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,6,BVA.58,كل مغني مغرور يحب نفسه في الاستعراض.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,6,congruent.50,هي بهرت الستيك بالفلفل الأسود.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,6,RA.08,الرسام المحترف يعلم نفسه في الستوديو.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,6,BVA.11,كل ام مقصره تسامح نفسها على التقصير.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,6,cleft.36,منو اللي كان الولد الضايع يدوره في المجمع الكبير؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
عبدالله كتب كتاب؟,7,6,incongruent.05,عبدالله كتب جزء من شراب.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
,,6,BA.8,"يوم هي كانت في العمليات، الممرضة ساعدت الدكتور.",34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,6,fronting.80,منو كانت البنت المتأخره تتريا عشان يخلص شغلة؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
السواق وصل الزبون؟,9,6,Control.50,"يوم أنا كنت في الشغل، السواق وصل الزبون.",33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
