order,taskQuestion,correctAnswer,list,condition,sentence,trigger,trigger224,trigger225,trigger226,trigger227,trigger228,trigger229,trigger230,trigger231,word_trigger,trigger224w,trigger225w,trigger226w,trigger227w,trigger228w,trigger229w,trigger230w,trigger231w
169,,,1,Control.54,"يوم أنا كنت في المطعم، الشيف أكل الويتر.",33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
170,,,1,congruent.09,اشترى زولية مساحتها من الإيدار لين الإيدار.,7,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
171,,,1,incongruent.54,المدخن المهمل تسبب بحريجة في البرق.,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
172,,,1,RA.56,المذيع الشاطر يكلم نفسه قبل الأذاعة.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
173,,,1,yn.42,كان الشاعر المعروف يرمس معجبينه في المهرجان الصيفي؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
174,,,1,BA.19,"يوم هو كان في الطواري، الجراح انقذ الشيبه.",34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
175,سعيد كانت عنده قطوة؟,7,1,incongruent.39,سعيد حط الدودة على المعجم.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
176,,,1,NP.64,كل سياسي جاهز يرشح المرشح عشان الانتخابات.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
177,,,1,cleft.84,منو اللي كانت الملكة العادلة تفضله من الوزراء الملكيين؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
178,,,1,BVA.02,كل مجرم جريئ يهيئ نفسه قبل الجريمة.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
179,كنت في البيت؟,9,1,Control.39,"يوم أنا كنت في البيت، الشغالة شافت الحرامي.",33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
180,,,1,BA.17,"يوم هي كانت في الحديقة، الشغالة لعبت الياهل.",34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
181,,,1,RA.38,الملكة المخلصة تلزم نفسها عشان الشعب.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
182,,,1,fronting.07,منو كان الريال المعضل يساعد في مكان الحادث؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
183,الطالبة تعلم ربيعتها خلال الحصة؟,7,1,NP.05,كل طالبة مجتهدة تعلم زميلتها بعد الحصة.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
184,,,1,congruent.24,الأم شربت المولود حليب.,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
185,,,1,yn.38,كانت العيوز العصبية تهزأ الموظف في محل الملابس؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
186,,,1,fronting.15,شو كان الطالب الذكي يحل في قاعة الامتحان؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
187,,,1,BVA.37,كل ممرضه مصابة تحبس نفسها في المستشفى.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
188,البيت يديد؟,9,1,cleft.61,شو اللي كانت الام المرتبة تجهزه في البيت اليديد؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
189,,,1,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,,,1,BA.20,"يوم هو كان في البيت، الكهربجي صلح الليتات.",34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
191,,,1,RA.23,المصورة المبدعة تدرب نفسها على زوايا.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
192,الأم يلست ويا عيالها؟,7,1,Control.40,"يوم أنا كنت في الحضانة، الأم ودعت اليهال.",33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
193,,,1,NP.48,كل ممثل مشهور يشوف الزملاء في المسلسلات.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
194,,,1,yn.46,كان المدير اليديد يبا اقتراحات في الاجتماع أمس؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
195,,,1,BVA.32,كل عالمة حرصه تحمي نفسها قبل التجارب.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
196,,,1,fronting.18,شو كانت الرسامه المبدعة ترسم في المسابقة المدرسية؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
197,هو باعهم؟,7,1,incongruent.40,هو اشتراهم من محل الضغط.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
198,,,1,cleft.63,شو اللي كان الحكم المرتشي مغيرنه في البطولة العالمية؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
199,,,1,Control.55,"يوم أنا كنت في المعمل، العالم علم المساعد.",33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
200,,,1,BVA.03,كل ممثل شغوف يراجع نفسه قبل المسرحيه.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
201,,,1,incongruent.55,المحاضرة مفروض تستمر لحوالي مساحة.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
202,المصممه عرضت التصاميم في المعرض؟,9,1,BA.18,"يوم هي كانت في العرض، المصممه عرضت تصاميمها.",34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
203,,,1,yn.43,كان الشيبة الطيب يساعد اليهال في المسيد المغرب؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
204,,,1,NP.49,كل رياضية أولومبية تشوف الفريق في الجريدة.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
205,,,1,RA.16,الموظف الناجح يلزم نفسه على النجاح.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
206,,,1,fronting.08,منو كانت الياهل اليوعانه تتريا في المطعم الهندي؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
207,,,1,congruent.10,ضفت اسمي في اللستة.,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
208,,,1,cleft.85,منو اللي كانت المراسله المهمه تراسله من سكان القصر؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
209,الطالب في المكتبة؟,9,1,congruent.25,الطالب يقرأ بهدوء في المكتبة.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
210,,,1,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,المهندس اللي يجهز قبل المشروع ذكي؟,9,1,BVA.84,كل مهندس ذكي يجهز نفسه قبل المشروع.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
212,,,1,incongruent.56,البنت كانت ترسم لوحة جميلة في الغوص.,23,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1
213,,,1,RA.12,الأب الغائب يلوم نفسه على الغياب.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
214,,,1,fronting.10,منو كان الدريول اللاهي بيدعم في زحمة الباركنات؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
215,,,1,Control.56,"يوم أنا كنت في المستشفى، الجراح كلم الممرضة.",33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
216,,,1,cleft.86,منو اللي كانت الكوافيره المحترفه تتجاهله من الزباين المزعجين؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
217,,,1,congruent.11,أحب صوص الكاكاو ويا الآيس كريم.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
218,,,1,yn.47,كان الفنان الموهوب راسم قصر في لوحته المشهورة؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
219,,,1,BVA.35,كل طفلة مشاغبه تخفي نفسها من العقاب.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
220,,,1,incongruent.41,هو رخى الربطة اللي حول المسمار.,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
221,المرشدة تصور السياح عند الباص؟,7,1,NP.51,كل مرشدة سياحية تصور السياح عند الآثار.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
222,الولد اللي يكسر الألعاب شقي؟,9,1,fronting.20,شو كان الولد الشقي يكسر في غرفة الالعاب؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
223,,,1,NP.50,كل رقاص متمرس يصور المدرب في التمارين.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
224,,,1,BA.21,"يوم هو كان في المؤتمر، السفير القى كلمة.",34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
225,,,1,cleft.64,شو اللي كان المخرج الفرنسي يعرضه في المجتمع العربي؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
226,,,1,BA.22,"يوم هي كانت في الطيارة، المضيفة يابت الاكل.",34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
227,الدكتورة  تمتحن طلاب المدرسة؟,7,1,RA.63,الدكتورة الجامعية تمتحن نفسها بعد المحاضرة.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
228,,,1,congruent.26,سيارات السباقات عطوهم العلم اللي فيه مربعات.,7,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
229,,,1,Control.41,"يوم أنا كنت في المطبخ، الطباخة كلمت السواق.",33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
230,,,1,yn.44,كانت العميلة المزعجة تهزب الموظف على خط الدوام؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
231,,,1,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,السندويشة جبس و جبن؟,9,1,congruent.12,طلبت سندويشة بيض وجبن.,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
233,,,1,cleft.65,شو اللي كان الطباخ المهمل مسونه عشان يتفنش فجأه؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
234,,,1,congruent.27,السفينة اختفت بين كثافة الضباب.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
235,,,1,BVA.90,كل غواص خبير يأمن نفسه من الخطر.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
236,مراسل الطقس ينقد البلاغ؟,7,1,yn.48,كان المذيع السياسي ينقد البلاغ في المقابلة الأخيرة؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
237,,,1,RA.43,الصحفية المتنافسة تمدح نفسها عشان الفوز.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
238,الكوافيرة طردت الزبونة؟,7,1,Control.42,"يوم أنا كنت في الصالون، الكوافيرة جهزت الزبونة.",33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
239,,,1,NP.57,كل وزيرة يديدة تكلم الرئيس قبل الخطاب.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
240,,,1,yn.45,كان المراهق الشيطان يضارب ربعه في سكة الفريج؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
241,,,1,Control.57,"يوم أنا كنت في المكتب، المحامي حضر المتهم.",33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
242,,,1,fronting.11,منو كان المدير القاسي بيفنش في اجتماع الدوام؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
243,,,1,RA.06,الممرض المنتبه ينظف نفسه بين الشفتات.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
244,,,1,fronting.22,شو كان التاجر الغني يشتري من سوق الذهب؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
245,,,1,incongruent.42,هو أرسل الرسالة بدون دري.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
246,,,1,BA.25,"يوم هي كانت في القاعة، المنظمة جهزت الزينة.",34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
247,,,1,NP.17,كل طالب متوتر يطمن أهله بعد الدراسة.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
248,,,1,incongruent.57,الولد اشترى آيس كريم من البحر.,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
249,,,1,cleft.87,منو اللي كان المحاسب المشغول موظفنه عشان يخفف الضغط؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
250,الحارس كان في السجن؟,9,1,BA.23,"يوم هو كان في السجن، الحارس زخ الشاردين.",34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
251,,,1,BVA.34,كل محامية مهمله تلوم نفسها على الخساره.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
252,,,1,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,,,1,congruent.13,سالم طلب برجر وبطاط مقلي.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
254,,,1,yn.54,كانت البطلة الشجاعة تحارب بتركيز في آخر رواية؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
255,,,1,RA.88,المدرس المضغوط يهدي نفسه بعد الامتحانات.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
256,,,1,cleft.67,شو اللي كانت الخياطة الشاطرة تطرزه حق العروسه الجميلة؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
257,,,1,Control.58,"يوم أنا كنت في الورشة، النجار درب المساعد.",33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
258,,,1,congruent.28,الولد الصغير شات الكورة.,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
259,المذيعة نشرة الأخبار من الستوديو؟,9,1,BA.28,"يوم هي كانت في الاستوديو، المذيعه نشرة الأخبار.",34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
260,,,1,BVA.62,كل موظف مركز يختبر نفسه بعد المشروع.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
261,,,1,incongruent.43,جوتيها اليديد كان كبير سنه.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
262,,,1,Control.43,"يوم أنا كنت في البيت، الممرضة ساعدت الأم.",33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
263,,,1,BVA.89,كل خياطة معروفة تدرب نفسها على التطريز.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
264,,,1,fronting.16,منو كانت الممرضة الطيبة تساعد في غرفة الطواري؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
265,,,1,NP.83,كل مريضة متوترة تطمن الدكتور بعد العلاج.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
266,,,1,BA.24,"يوم هو كان في الجم، المدرب مرن المتسابقين.",34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
267,المريض مب معدي؟,7,1,NP.15,كل مريض معدي يحبس أهله في الحجر.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
268,,,1,cleft.88,منو اللي كان اليد الحنون يحضنه عشان يوقف صياح؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
269,,,1,incongruent.58,الشتاء كان وايد قاسي هالماي.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
270,الطباخ مبتدئ؟,9,1,fronting.23,شو كان الطباخ المحترف يجهز في مطبخ المطعم؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
271,,,1,RA.28,الرسامة المبهرة تنظف نفسها بعد الرسم.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
272,الآب محبط؟,7,1,yn.49,كان الأب الفخور يشجع البنات في مباراة الكورة؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
273,,,1,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,الرسامة نقدت على الفنان؟,9,1,Control.44,"يوم أنا كنت في الورشة، الرسامة نقدت الفنان.",33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
275,,,1,NP.44,كل محامية شغوفة تطور عملاءها مع القضايا.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
276,,,1,congruent.29,هم ربوا الغنم في مزرعتهم.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
277,,,1,Control.59,"يوم أنا كنت على المركب، القبطان شجع الطاقم.",33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
278,المدير مرتاح؟,7,1,RA.18,المدير المهموم يهلك نفسه في الدوام.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
279,,,1,BA.26,"يوم هو كان في الاستوديو، المنتج ضبط المشهد.",34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
280,,,1,yn.62,كانت اللاعبة التعبانة تنافس مريم في المباراة الأخيرة؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
281,,,1,NP.01,كل باريستا محترف يدرب الموظفين قبل الافتتاح.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
282,,,1,fronting.24,شو كان المغني المشهور يغني في الحفلة الليلة؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
283,,,1,RA.40,المستشارة المتعمقة تهلك نفسها عشان العميل.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
284,المريضة تاكل عشان تتحسن؟,9,1,cleft.70,شو اللي كانت المريضة اليوعانه تاكله عشان تتحسن حالتها؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
285,,,1,BA.29,"يوم هي كانت في المشغل، الخياطه جهزت المخور.",34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
286,أنا أدخن سجائر منثول؟,7,1,incongruent.44,أنا بالعادة أدخن سجائر الطاقة.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
287,,,1,fronting.17,منو كانت البنت النشيطة تلحق في حديقة الفريج؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
288,,,1,BVA.79,كل عروسة يديده تدلع نفسها قبل العرس.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
289,,,1,yn.50,كان السباح المتحمس ينافس أحمد في البطولة الإفريقية؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
290,,,1,incongruent.59,طلعتهم اختربت من المخمة.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
291,,,1,cleft.89,منو اللي كان الجراح الخبير يعالجه من الفريق المحلي؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
292,,,1,BVA.13,كل مجرم سفاح يخفي نفسه من المباحث.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
293,,,1,congruent.14,ميره نشت بعد ما ياها كابوس.,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
294,,,1,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,,,1,Control.45,"يوم أنا كنت في الكنيسة، الراهبة كلمت البابا.",33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
296,الطالبة كانت تذاكر أصعب مادة؟,7,1,yn.51,كانت الطالبة المجتهدة تذاكر الأسهل بين المواد الصعبة؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
297,,,1,NP.41,كل مسؤولة مهتمة تعاتب المدير بعد الفشل.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
298,,,1,BA.30,"يوم هي كانت في المكتب، المترجمة ترجمت الوثائق.",34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
299,المبرمج الشغوف دوم يطور من نفسه؟,9,1,BVA.04,كل مبرمج شغوف يطور نفسه في البرمجة.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
300,,,1,fronting.25,شو كان الدكتور المشغول يعالج في عيادة العظام؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
301,,,1,yn.66,كان البلوقر الغيور فاضح أمل في البوست الطويل؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
302,,,1,incongruent.45,يعتبر شي نحس إنك تمشي تحت السفينة.,23,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1
303,المغنية على طول جاهزة؟,7,1,RA.24,المغنية المشهورة تهيء نفسها قبل الحفل.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
304,,,1,congruent.15,الدراجات يقدرون يطلعون أصوات عالية.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
305,,,1,BVA.45,كل مسلمه ملتزمه تذكر نفسها في الصلاة.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
306,,,1,cleft.90,منو اللي كان الحرامي المسجون سارقنه من سكان المجمع؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
307,,,1,RA.60,الولد الغلطان يسامح نفسه بعد العقاب.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
308,المصنع عندهم الطاولات؟,9,1,BA.27,"يوم هو كان في المصنع، النجار صنع طاولة.",34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
309,,,1,fronting.19,منو كانت الحرمة العيوز تتريا في العيادة المزدحمة؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
310,,,1,incongruent.60,هم سخنوا الحوض بالطاقة الفلفل.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
311,,,1,Control.60,"يوم أنا كنت في القسم، الضابط حيا النقيب.",33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
312,,,1,congruent.30,"أمس، هم تجديفوا في النهر.",5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
313,,,1,cleft.71,شو اللي كانت الحرمه المستعيله ناسيه في البيت فوق؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
314,,,1,NP.22,كل طباخ محترف يطور مساعديه بعد التقييم.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
