taskQuestion,correctAnswer,list,condition,sentence,trigger,trigger224,trigger225,trigger226,trigger227,trigger228,trigger229,trigger230,trigger231,word_trigger,trigger224w,trigger225w,trigger226w,trigger227w,trigger228w,trigger229w,trigger230w,trigger231w
,,4,insitu.59,帕特 想知道 那个 片场的 制片 分了 什么 给 会场的 翻译。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,4,condition4.74,那个 销售 买菜 的时候 说 网店老板 讲了 优惠的 价格。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,4,yesno.44,雷纳 想知道 那个 别墅的 管家 带了 那盏 灯笼 给 中学的 外教 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,4,condition3.89,每个 国王 加冕 的时候 都 说 红衣主教 戴了 华美的 王冠。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,4,thehell.74,小吴 想知道 那个 寺庙的 大师 到底 读了 什么 给 中学的 学生。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
院长卸任了吗？,9,4,BVA.59,每个 院长 卸任 的时候 都 说 自己 做了 大胆的 改革。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,4,congruent.29,他们 在农场里 养 猪。,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
指挥演出了吗？,9,4,condition4.14,那个 指挥 演出 的时候 说 小提琴手 听了 动听的 音乐。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,4,condition3.88,每个 新娘 结婚 的时候 都 说 伴娘团队 穿了 美丽的 婚纱。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,4,incongruent.43,他 新鞋子的 大小 不潇洒。,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
,,4,BVA.118,每个 队医 巡视 的时候 都 说 自己 带了 干净的 纱布。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,4,thehell.28,小梁 想知道 那个 公园的 保洁 到底 捐了 什么 给 乡村的 学生。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,4,RA.103,那个 模特 走秀 的时候 说 自己 穿了 飘逸的 裙子。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,4,condition3.28,每个 保姆 打扫 的时候 都 说 接待人员 说了 大量的 问候。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
牛排是多汁的吗？,9,4,BVA.58,每个 官员 请客 的时候 都 说 自己 点了 多汁的 牛排。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,4,insitu.13,凯恩 想知道 那个 餐厅的 店员 端了 什么 给 老板的 客人。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
小男孩喜欢的是打篮球吗？,7,4,congruent.28,小男孩 喜欢 踢 足球。,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,4,thehell.73,老郭 想知道 那个 酒厂的 厂长 到底 还了 什么 给 楼房的 销售。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,4,RA.43,那个 博士 读书 的时候 说 自己 找了 大量的 文献。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,4,yesno.88,卡尔 想知道 那个 剧场的 观众 捐了 那件 外套 给 广州的 孤儿 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,4,condition4.73,那个 大师 开班 的时候 说 客户专员 收了 好学的 学生。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
杰克点了汉堡吗？,9,4,incongruent.13,杰克 在餐厅 点了 一份 汉堡 和 一份 电脑。,24,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
,,4,insitu.58,马克 想知道 那个 视频的 剪辑 读了 什么 给 网站的 美工。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,4,congruent.58,今年的 冬天 十分的 寒冷。,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
编剧是电视剧编剧吗？,7,4,yesno.43,米娅 想知道 那个 电影的 编剧 寄了 那条 裤子 给 剧院的 舞者 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,4,condition4.13,那个 导游 带团 的时候 说 大巴司机 看了 未来的 天气。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,4,condition3.87,每个 犯人 入狱 的时候 都 说 团伙头目 犯了 严重的 错误。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,4,incongruent.12,我 点了 火腿 和 芝士 和 冥王星。,23,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1
,,4,RA.42,那个 管家 服务 的时候 说 自己 做了 详尽的 准备。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,4,congruent.57,那个 运动员 跑了 两公里。,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,4,condition4.72,那个 摊贩 摆摊 的时候 说 仲裁专员 定了 合理的 价格。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
司机是开出租车的吗？,7,4,yesno.42,赛琳 想知道 那个 快递的 司机 赔了 那只 杯子 给 军队的 长官 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,4,BVA.117,每个 矿工 干活 的时候 都 说 自己 戴了 防毒的 面具。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,4,incongruent.42,他 寄出了 没有 邮票 的 水瓶。,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
,,4,thehell.72,乔治 想知道 那个 成都的 教练 到底 讲了 什么 给 遗迹的 专家。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,4,BVA.57,每个 导购 推销 的时候 都 说 自己 给了 最低的 价格。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,4,insitu.12,老许 想知道 那个 医院的 护士 送了 什么 给 牙科的 病人。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
酒保调酒了吗？,9,4,condition3.27,每个 酒保 调酒 的时候 都 说 备菜团队 切了 新鲜的 柠檬。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,4,insitu.57,布朗 想知道 那个 工程的 质检 还了 什么 给 公交的 司机。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,4,RA.102,那个 诗人 创作 的时候 说 自己 吃了 可口的 点心。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,4,yesno.87,塞斯 想知道 那个 温泉的 前台 发了 那张 收据 给 日本的 僧侣 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
那艘船起飞了吗？,7,4,congruent.27,那艘船 开往了 未知的 远方。,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,4,condition4.12,那个 摄影 拍摄 的时候 说 节目团队 装了 耐用的 电池。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
机场有警卫吗？,9,4,thehell.27,阿贝 想知道 那个 机场的 警卫 到底 退了 什么 给 银行的 职员。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,4,thehell.71,玛丽 想知道 那个 上海的 会长 到底 端了 什么 给 大学的 教授。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
电工说小组组员做了很多的工作吗？,7,4,condition3.26,每个 电工 回家 的时候 都 说 小组组长 做了 很多的 工作。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,4,congruent.26,小黄 穿了 一件 深色的 裙子。,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
记者采访了吗？,9,4,condition4.11,那个 记者 采访 的时候 说 采访对象 提了 到位的 问题。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,4,yesno.86,裘德 想知道 那个 公路的 警察 教了 那门 知识 给 牙医的 助理 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,4,RA.41,那个 编剧 打字 的时候 说 自己 用了 好用的 键盘。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,4,congruent.56,牛群 在 泥地里 走路。,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,4,condition3.86,每个 歌手 演出 的时候 都 说 助演嘉宾 喝了 温热的 白水。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,4,incongruent.41,他 解开了 脖子上的 字典。,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
球童说自己穿了轻便的衣服吗？,9,4,BVA.56,每个 球童 捡球 的时候 都 说 自己 穿了 轻便的 衣服。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,4,yesno.41,佩吉 想知道 那个 邮轮的 船员 赔了 那辆 汽车 给 协会的 会长 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,4,incongruent.11,我 喜欢 咖啡 配 火箭筒。,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
护士是医院的吗？,7,4,thehell.26,杰瑞 想知道 那个 餐馆的 厨师 到底 教了 什么 给 医院的 护士。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,4,BVA.116,每个 掌门 练功 的时候 都 说 自己 吃了 蓝色的 仙丹。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,4,insitu.56,菲比 想知道 那个 播客的 声优 讲了 什么 给 城堡的 守卫。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,4,condition4.71,那个 船长 指挥 的时候 说 水手总督 下了 清晰的 命令。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,4,insitu.11,小沈 想知道 那个 书店的 导购 借了 什么 给 小说的 读者。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,4,RA.101,那个 舞者 跳舞 的时候 说 自己 穿了 合脚的 舞鞋。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,4,RA.100,那个 保洁 打扫 的时候 说 自己 洗了 红色的 抹布。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,4,incongruent.10,我 把 我的 名字 加到了 火星上。,23,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1
,,4,condition3.85,每个 裁缝 缝纫 的时候 都 说 首席设计 用了 传统的 方法。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
孩子是凯莉的孩子吗？,7,4,insitu.10,雪莉 想知道 那个 家庭的 邻居 喂了 什么 给 汤姆的 孩子。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,4,congruent.55,那场 讲座 持续了 一个小时。,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
船员说自己吃了白色的药片吗？,9,4,RA.40,那个 船员 登船 的时候 说 自己 吃了 白色的 药片。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,4,congruent.25,小提琴家 演奏了 神圣的 歌曲。,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,4,condition4.70,那个 警察 巡逻 的时候 说 特警队员 吃了 简单的 晚饭。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,4,thehell.25,吉米 想知道 那个 花店的 店员 到底 寄了 什么 给 学校的 老师。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
机长说空服人员戴了墨镜吗？,9,4,condition3.25,每个 机长 起飞 的时候 都 说 空服人员 戴了 炫酷的 墨镜。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,4,insitu.55,凯伦 想知道 那个 乐队的 指挥 端了 什么 给 剧场的 保安。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,4,BVA.115,每个 探员 办案 的时候 都 说 自己 写了 详实的 报告。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,4,yesno.85,凯特 想知道 那个 礼物的 主人 退了 那笔 定金 给 法国的 学生 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,4,condition4.10,那个 老师 备课 的时候 说 带教老师 写了 详尽的 讲义。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
店长是水果店的吗？,7,4,yesno.40,帕克 想知道 那个 超市的 店长 订了 那盒 笔芯 给 小学的 导员 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,4,incongruent.40,他 从 糖果店 买了 母牛。,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
,,4,thehell.70,约翰 想知道 那个 苏州的 艾比 到底 送了 什么 给 超市的 商人。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,4,BVA.55,每个 翻译 工作 的时候 都 说 自己 记了 满满的 笔记。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,4,BVA.114,每个 教官 训练 的时候 都 说 自己 吃了 不少的 苦头。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,4,congruent.24,那个 妈妈 喂了 新出生的 小孩。,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,4,insitu.54,露娜 想知道 那个 公司的 实习 送了 什么 给 婚礼的 司仪。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,4,BVA.54,每个 厂长 上任 的时候 都 说 自己 听了 中肯的 建议。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,4,thehell.69,诺亚 想知道 那个 机房的 老师 到底 借了 什么 给 花店的 实习。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
画家作画了吗？,9,4,condition4.09,那个 画家 作画 的时候 说 画材销售 挑了 好用的 颜料。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,4,yesno.84,露丝 想知道 那个 包厢的 富豪 带了 那瓶 香槟 给 美国的 客户 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,4,incongruent.39,弗雷德 把 鸡蛋 放上了 水果。,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
商人是卖珠宝的吗？,7,4,yesno.39,黛西 想知道 那个 珠宝的 商人 留了 那则 忠告 给 摄影的 导师 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,4,RA.99,那个 网管 上网 的时候 说 自己 设了 安全的 密码。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,4,condition3.24,每个 侦探 开车 的时候 都 说 汽修工人 用了 强劲的 引擎。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,4,thehell.24,王五 想知道 那个 药店的 药师 到底 配了 什么 给 院长的 病人。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,4,RA.39,那个 玩家 体验 的时候 说 自己 杀了 重要的 敌人。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
他买的是沙发吗？,7,4,incongruent.09,他 给 家里 买了 一块 城堡。,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
,,4,condition3.84,每个 牧师 传教 的时候 都 说 书店销售 带了 精美的 书籍。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,4,congruent.54,那个 粗心的 吸烟者 在森林里 造成了 一场 大火。,7,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
玛丽有邻居吗？,9,4,insitu.09,米奇 想知道 那个 商场的 销售 卖了 什么 给 玛丽的 邻居。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,4,condition4.69,那个 观众 入场 的时候 说 导演助理 读了 冗长的 须知。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,4,thehell.68,珍妮 想知道 那个 冰场的 游客 到底 喂了 什么 给 汪远的 小狗。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,4,condition3.83,每个 护士 学习 的时候 都 说 实习医生 背了 全部的 条例。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,4,yesno.83,凯文 想知道 那个 宾馆的 前台 寄了 那张 贺卡 给 港口的 海关 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,4,BVA.113,每个 法务 谈判 的时候 都 说 自己 给了 最高的 报价。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
肥料让土地变得贫瘠吗？,7,4,congruent.23,肥料 让 土地 变得 肥沃。,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,4,insitu.53,瑞秋 想知道 那个 军队的 士兵 借了 什么 给 航母的 水手。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,4,condition4.08,那个 司机 出车 的时候 说 维修工人 织了 保暖的 手套。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,4,congruent.53,那艘船 轻松的 穿过了 桥洞。,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
前台说竞争对手涂了口红吗？,9,4,condition3.23,每个 前台 面试 的时候 都 说 竞争对手 涂了 亮眼的 口红。,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,4,incongruent.38,父亲 用 刀 杀了 一只 梨。,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
队员是蓝队的队员吗？,7,4,thehell.23,李四 想知道 那个 队伍的 教练 到底 发了 什么 给 红队的 队员。,130,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,4,BVA.53,每个 宿管 巡逻 的时候 都 说 自己 抓了 调皮的 学生。,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,4,yesno.38,乔伊 想知道 那个 游戏的 玩家 拿了 那张 日历 给 电视的 主持 吗？,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,4,RA.98,那个 小孩 玩耍 的时候 说 自己 滑了 很高的 滑梯。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,4,incongruent.08,哈尔 给 她 写了 一封 喷泉。,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
,,4,insitu.08,麦克 想知道 那个 学生的 朋友 买了 什么 给 教授的 儿子。,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,4,condition4.68,那个 邻居 出门 的时候 说 邮政人员 看了 空荡的 信箱。,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
助理说自己讲了生动的故事吗？,9,4,RA.38,那个 助理 展示 的时候 说 自己 讲了 生动的 故事。,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
