order,taskQuestion,correctAnswer,list,condition,sentence,trigger,trigger224,trigger225,trigger226,trigger227,trigger228,trigger229,trigger230,trigger231,word_trigger,trigger224w,trigger225w,trigger226w,trigger227w,trigger228w,trigger229w,trigger230w,trigger231w
170,,,2,congruent.37,"كل يوم اثنين، المزارع يقص العشب.",6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
171,,,2,NP.07,كل شخص خواف يقنع صديقه قبل التجربة.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
172,هو كان في العاصمة؟,9,2,BA.52,"يوم هو كان في العاصمة، الوزير قابل الرئيس.",34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
173,,,2,congruent.52,حنفية الحمام قامت تسرب.,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
174,البنت تزقر حد في المسيد؟,9,2,cleft.02,منو اللي كانت البنت المسطله تزقره في مسيد المحطه؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
175,,,2,BVA.77,كل ممثلة صوتيه تسمع نفسها في الأفلام.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
176,,,2,Control.13,"يوم أنا كنت في المكتب، المدير نظم الاجتماعات.",33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
177,,,2,yn.82,كانت الشاعرة الحساسة توصف الوطن في الديوان المشهور؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
178,,,2,incongruent.22,الأولاد ساعدوا مهرة تلمع الحشيش.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
179,,,2,fronting.40,منو كان المعلم الشديد يهزب في الصف الصبح؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
180,المساعدة تأكل الطفل؟,7,2,RA.26,الطفل الصغير يأكل نفسه في الحضانة.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
181,,,2,fronting.35,شو كان التاجر النصاب يبيع في سوق الخضرة؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
182,,,2,RA.69,الأم المتوترة تحاسب نفسها على الحادث.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
183,,,2,BVA.66,كل رياضي متحمس يشجع نفسه في المباراة.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
184,,,2,incongruent.07,ساره جبتلها الكورنفلكس في البحر.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
185,,,2,yn.59,كانت الطباخة المحبوبة طابخة ربيان في البرنامج المباشر؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
186,,,2,BA.37,"يوم هي كانت في الموقع، الممثلة عارضت الكاتب.",34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
187,شفت المممثلة على التلفزيون؟,7,2,Control.14,"يوم أنا كنت في المسرح، الممثلة مثلت الدور.",33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
188,,,2,NP.47,كل طالبة مجتهدة تكافئ المدرسين بعد الامتحان.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
189,,,2,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,محمد ضرب راسه و هو يلعب؟,9,2,congruent.36,"يوم كانوا يلعبون الطائرة، محمد ضرب راسه.",7,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
191,اليدران يديده؟,7,2,fronting.34,شو كان الرسام المحترف يرسم على اليدران الجديمة؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
192,,,2,incongruent.21,المساعد عبى السيارة جاي.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
193,,,2,yn.81,كانت الصحفية العنيدة تعارض الجراح في المقال الصبح؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
194,,,2,RA.46,الموظف الزهقان يكافئ نفسه بعد المشروع.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
195,,,2,cleft.77,شو اللي كان المصور الطموح يصوره عشان يطور الاستوديو؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
196,,,2,BA.51,"يوم هو كان في المدرسة، الأخصائي عاقب الطلاب.",34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
197,,,2,cleft.12,شو اللي كان الشاب الشبعان يترياه عند كاشير المطعم؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
198,,,2,incongruent.06,وقت الفلم كلنا فراخ بالحطب.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
199,,,2,BVA.76,كل مسيقي حساس يسمع نفسه في التسجيلات.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
200,,,2,BA.36,"يوم هي كانت في الاستديو، المذيعة حيت الجمهور.",34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
201,,,2,Control.12,"يوم أنا كنت في المعرض، الرسامة عرضت اللوحات.",33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
202,الممرضه تتحدا نفسها؟,9,2,BVA.73,كل ممرضه مبتدائه تتحدا نفسها في الشغل.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
203,,,2,yn.58,كان العالم المعاصر دارس طب في جامعة الإسكندرية؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
204,,,2,Control.11,"يوم أنا كنت في الملعب، المدرب درب اللاعبين.",33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
205,الرياضية محترفه؟,7,2,NP.29,كل رياضية مبتدئة تقنع مدربها قبل التمرين.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
206,,,2,congruent.51,السنة الدراسية بدت في الخريف.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
207,,,2,RA.61,المسجونة الندمانة تسامح نفسها بعد الخروج.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
208,,,2,fronting.39,منو كان الزبون البخيل يكاسر في محل العطور؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
209,,,2,NP.86,كل شيبة حكيم يثقف الشباب من التجارب.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
210,,,2,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,,,2,NP.87,كل ممثلة قديرة تثقف الجمهور من الأدوار.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
212,,,2,yn.57,كانت الدكتورة الجامعية تناقش النظرية في المؤتمر العلمي؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
213,,,2,NP.27,كل متدرب شغوف يعلم زملاءه عشان الاختبار.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
214,التلميذ مشغول بالحل؟,9,2,cleft.09,شو اللي كان التلميذ المشغول يحله في قاعة المدرسة؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
215,,,2,congruent.35,شرينة كل ربيعاتها يحبونها.,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
216,,,2,Control.8,"يوم أنا كنت في العمليات، الممرضة ساعدت الدكتور.",33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
217,,,2,incongruent.20,هي مسمايه على كيكتها.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
218,الياهل النشيط يتابع التلفزيون؟,7,2,fronting.32,شو كان الياهل الكسلان يشوف على تلفزيون الصالة؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
219,,,2,BA.50,"يوم هو كان في الشغل، السواق وصل الزبون.",34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
220,,,2,RA.31,المسافرة المتحمسة تجهز نفسها قبل السفر.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
221,,,2,yn.80,كانت البنت المتأخرة تتريا الولد عشان يخلص شغلة؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
222,,,2,BVA.58,كل مغني مغرور يحب نفسه في الاستعراض.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
223,,,2,congruent.50,هي بهرت الستيك بالفلفل الأسود.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
224,,,2,RA.08,الرسام المحترف يعلم نفسه في الستوديو.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
225,,,2,BVA.11,كل ام مقصره تسامح نفسها على التقصير.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
226,,,2,cleft.76,شو اللي كان الجار اللطيف ماخذنه من الجيران اليداد؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
227,عبدالله كتب كتاب؟,7,2,incongruent.05,عبدالله كتب جزء من شراب.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
228,,,2,BA.35,"يوم هي كانت في المكتب، السكرتيرة نظمت المستندات.",34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
229,,,2,fronting.36,منو كان الولد الضايع يدور في المجمع الكبير؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
230,البحار يجهز طراده؟,9,2,Control.10,"يوم أنا كنت في الميناء، البحار جهز طراده.",33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
231,,,2,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,الممثلة تهمل نفسها؟,7,2,RA.36,الممثلة المخلصة تجمل نفسها عشان الدور.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
233,,,2,fronting.31,شو كانت المعلمه الذكيه تقرا في المكتبه الهادية؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
234,,,2,yn.56,كانت الساحرة الشريرة تخطط بروحها في الكتاب المشوق؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
235,,,2,BA.34,"يوم هي كانت الطيارة، المضيفة ساعدت المسافرين.",34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
236,,,2,yn.79,كانت الموظفة المكروفة تساعد المدير في المشروع المتأخر؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
237,الأم تطبخ برع الفلا؟,9,2,cleft.06,شو اللي كانت الام المشغوله تطبخه في المطبخ الخارجي؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
238,,,2,congruent.34,سيف صب صوص على الستيك.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
239,المديرة اللي ترشح نفسها تكون طموحه؟,9,2,BVA.65,كل مديرة طموحه ترشح نفسها عشان المركز.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
240,,,2,incongruent.19,عبدالله طاح وجرح الموزة.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
241,,,2,fronting.33,منو كان المصور الفنان يصور على مسرح القاعة؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
242,,,2,NP.30,كل محاسبة جديدة تعلم زميلتها عشان التقييم.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
243,,,2,BVA.33,كل مدمن متشافي يسامح نفسه عشان العلاج.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
244,,,2,congruent.49,هي لبست كعبها العالي.,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
245,,,2,BA.49,"يوم هو كان في المحكمة، القاضي عاقب المجرم.",34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
246,الرياضي مب مهتم لفريقه؟,7,2,NP.09,كل رياضي مهتم يجهز فريقه قبل المسابقة.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
247,,,2,Control.7,"يوم أنا كنت في المستشفى، الصيدلانية صرفت الأدوية.",33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
248,,,2,RA.72,الكاتب المحبوب يتحدى نفسه عشان النجاح.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
249,,,2,cleft.75,شو اللي كان المهندس المصاب شايلنه قبل الحادث الكبير؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
250,,,2,Control.9,"يوم أنا كنت في المركز، الشرطي حقق القضية.",33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
251,,,2,incongruent.04,مروه مول ما تقدر تقول دويرة.,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
252,,,2,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,,,2,NP.55,كل بنت عطشانة تشرب البيبي من الكوب.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
254,,,2,incongruent.18,مريم وزنت نفسها في ميزان الكواكب.,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
255,,,2,RA.14,الدكتورة التجميل تراعي نفسها عشان التسويق.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
256,,,2,congruent.48,خالد خم الأرض بالمخمة.,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
257,,,2,BVA.71,كل رسامه معروفه ترسم نفسها عشان تنشهر.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
258,,,2,NP.52,كل ياهل صغير يأكل القطة في الحضانة.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
259,الأم حنونه؟,9,2,fronting.27,منو كانت الأم الحنونة تحضن في المدرسة الابتدائية؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
260,,,2,yn.78,كان الكاتب المثقف يترجم شكسبير من الكتاب العظماء؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
261,,,2,Control.4,"يوم أنا كنت في الصف، المعلمة هزبت الطلاب.",33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
262,,,2,BVA.74,كل سواق حريص يراجع نفسه قبل الرحلة.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
263,محمد يمدد عضلاتة قبل التمرين؟,7,2,incongruent.03,قبل لا يتمرن محمد دوم يمدد كلماته.,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
264,الكواكب تدور؟,9,2,congruent.33,كل الكواكب تدور حول الشمس.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
265,,,2,BA.48,"يوم هو كان في المطار، الطيار لاقى المضيفة.",34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
266,,,2,RA.80,الصيدلاني المريض يعالج نفسه من الصيدلية.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
267,الوزيرة تشرح الوضع السياسي؟,7,2,yn.55,كانت الوزيرة المرشحة تقترح قوانين في خطابها الأخير؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
268,,,2,Control.6,"يوم أنا كنت في العمليات، الدكتور غلط بالجهاز.",33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
269,,,2,fronting.30,شو كان المدرب العطشان يشرب في ملعب الكوره؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
270,,,2,cleft.05,شو اللي كانت الحرمه المستعيله تدوره في الجمعية اليديده؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
271,,,2,BA.33,"يوم هي كانت في الحديقة، الشغالة شلت اليهال.",34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
272,,,2,cleft.74,شو اللي كان الممرض المتوتر يراجعه قبل شفته الياي؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
273,,,2,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,الطالب يذاكر في المكتبة؟,9,2,cleft.03,شو اللي كان الطالب الشاطر يذاكره في مكتبة الجامعة؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
275,,,2,RA.21,الممثل المغرور مدح نفسه وقت العرض.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
276,,,2,incongruent.02,ميثا تفرش أسنانها بعد كل طاولة.,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
277,,,2,Control.5,"يوم أنا كنت في المكتب، المحاسب راجع الحسابات.",33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
278,,,2,BA.32,"يوم هي كانت في المدرسة، المعلمج علمت الاطفال.",34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
279,,,2,cleft.73,شو اللي كانت المحامية الجريئه تعرضه في جلسة المحمكه؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
280,الدكتورة الكبيرة ما تقدر تعالج؟,7,2,NP.81,كل دكتورة كبيرة تعالج المرضى في المستشفى.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
281,,,2,fronting.29,شو كان الكهربجي المتقن يصلح في محل الالكترونيات؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
282,,,2,incongruent.17,نيويورك مدينة وايد حامضة.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
283,,,2,NP.82,كل سواق يديد يطمن المشرف قبل الامتحان.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
284,المحامية تراجع ويا المتهم؟,7,2,RA.75,المحامية المتوترة تراجع نفسها قبل الجلسة.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
285,,,2,Control.2,"يوم أنا كنت في المطبخ، الطباخة علمت المبتدأين.",33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
286,,,2,BVA.85,كل جراحة حريصه تجهز نفسها قبل العملية.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
287,,,2,yn.69,كان الريال المحترم يحب وحدة من بنات الجيران؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
288,,,2,BA.47,"يوم هو كان في الموقع، المهندس فحص الشغل.",34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
289,,,2,congruent.47,حمد عبى القلم بالحبر.,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
290,المسبب يعاتب نفسه؟,9,2,BVA.20,كل مسبب لحادث يعاتب نفسه بعد الاذى.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
291,,,2,fronting.26,منو كان المشجع المتحمس يشجع في بطولة الرماية؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
292,,,2,yn.53,كان الولد الصغير فايز جائزة في مسابقة الرسم؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
293,,,2,congruent.32,"عقب العشاء، هم غسلوا الصحون.",5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
294,,,2,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,,,2,congruent.31,"عقب ما انسرقوا، الضحية اتصلت بالشرطة.",6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
296,,,2,RA.70,الولد الصغير يرسم نفسه في الشخابيط.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
297,,,2,Control.1,"يوم أنا كنت في الحديقة، المزارعة بعدت الأطفال.",33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
298,يعالج الشيبه من مرضى العيادة؟,7,2,yn.68,كان البيطري الشاطر يعالج جلب من مرضى العيادة؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
299,,,2,NP.19,كل دكتور يخطئ يعاتب الممرضين بعد العمليات.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
300,,,2,incongruent.16,قطوتي مغطاية بفرو لزج.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
301,,,2,cleft.72,شو اللي كانت المعلمة البشوشه تغنيه في طابور الصباح؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
302,,,2,BA.31,"يوم هي كانت في المستشفى، الممرضة نصحت المريض.",34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
303,,,2,cleft.01,شو اللي كان المذيع اللبق يسأله في الاذاعه الصباحية؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
304,,,2,fronting.28,شو كان الولد الصغير يشتري من الدكان العصر؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
305,الريال الغني يدلع نفسه؟,9,2,BVA.78,كل ريال غني يدلع نفسه بعد الشقى.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
306,,,2,NP.42,كل مربية مسؤولة تعاتب الأهل عشان العيال.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
307,,,2,yn.52,كان المخرج الأجنبي يكلم الممثلة عن الفيلم اليديد؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
308,,,2,Control.3,"يوم أنا كنت في الموقع، المهندس فحص التصنيع.",33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
309,,,2,BVA.25,كل معلمة مرتبة تراجع نفسها بعد الحصص.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
310,,,2,BA.46,"يوم هو كان في المستشفى، الدكتور عالج المريض.",34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
311,,,2,incongruent.01,أنثى الدياية يسمونها نجمة.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
312,السماج خواف؟,7,2,fronting.21,منو كان السماج الشجاع ينقذ في وسط البحر؟,144,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
313,,,2,RA.53,الطباخة المحترفة تأكل نفسها من الطبخة.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
314,الحليب للبيبي؟,9,2,congruent.46,ميثا سخنت مرضعة الحليب للبيبي.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
