taskQuestion,correctAnswer,list,condition,sentence,trigger,trigger224,trigger225,trigger226,trigger227,trigger228,trigger229,trigger230,trigger231,word_trigger,trigger224w,trigger225w,trigger226w,trigger227w,trigger228w,trigger229w,trigger230w,trigger231w
هي الست اتكلمت كتير في عزومة العيلة؟,9,3,in-situ.82,هو كانت الست الرغايه بتقول ايه في عزومة العيلة؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,Control.60,لما أنا كنت في المصنع النجار عمل ترابيزة.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,3,RA.59,الكاتب المحبوب بيتحدى نفسه عشان يتحسن.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,1,incongruent.45,من سوء الحظ المشي تحت المراكب.,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
هي المريضة لازم تمشي عشان تتحسن؟,7,3,yn.25,هو كانت المريضة الجعانة بتاكل كويس عشان تتحسن حالتها؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,BA.45,لما هو كان في القسم الضابط حيا النقيب.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,3,cleft.57,مين الي كان الراجل الشبعان مستنيه عند كاشير المطعم؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,3,BVA.44,كل ممثلة مخلصة بتغير نفسها عشان الدور.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,BA.15,لما هي كانت في الكنيسة الراهبة كلمت البابا.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,1,congruent.30,امبارح هما جديفو المركب في النهر.,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
هي الرسامة بتتوسخ اثناء الرسم؟,9,3,RA.29,الرسامة المبهرة بتنظف نفسها بعد الرسم.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,1,incongruent.60,بيسخنو البسين بالطاقة الفلفلية.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
,,3,BVA.75,كل شخص جبان بيشجع نفسه قبل المواجهة.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,3,cleft.60,ايه الي كان الطالب الذكي بيحله في قاعة الامتحان؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
هي الخياطة قطعت الفستان؟,7,1,Control.30,لما أنا كنت في المشغل الخياطة جهز الفستان.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,3,NP.15,كل ممثلة صوتية بتسمع الشخصية في الافلام.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,3,yn.37,هو كانت الشاعرة الحساسة بتوصف الوطن في الديوان المشهور؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
هو سواء اوبر بيراجع الطريق؟,7,3,BVA.60,كل سواء اوبر بيراجع نفسه قبل الرحلة.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,congruent.01,أنثى الفرخة اسمها دجاجة.,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,3,NP.01,كل طالبة مجتهدة بتكافئ المدرسين بعد الامتحان.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,BA.31,لما هو كان في المستشفى الدكتور عالج العيان.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هي الرسامه بترسم في المسابقة المدرسية؟,9,3,in-situ.63,هو كانت الرسامه المبدعة بترسم ايه في المسابقة المدرسية؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,Control.46,لما أنا كنت في الموقع المهندس راجع التصميم.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,3,yn.02,‏هو كان الفنان الموهوب رسم قصر في اللوحة المشهورة؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,3,RA.45,المسلمة الملتزمة بتفكر نفسها عشان الصلاة.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هي الممرضة نصحت الدكتور؟,7,1,BA.1,لما هي كانت في المستشفى الممرضة نصحت العيان.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,3,NP.76,كل رسام صبور بيمرن المبتدأين في الورشة.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,3,yn.01,‏هو كان المدير الجديد عايز اقتراحات في اجتماع امبارح؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,Control.16,لما أنا كنت في الجنينة الفلاحة ترضت الولاد.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,3,in-situ.61,هو كانت الست الطيبة بتساعد مين في غرفة الطوارئ؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,incongruent.46,ندى سخنت ببرونة اللبن بتاعت الشغل.,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
هي الست نسيت حاجة في البيت؟,9,3,cleft.26,ايه الي كانت الست المستعجلة نسته في البيت فوق؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,3,RA.16,العروسة الجديدة بتدلع نفسها قبل الفرح.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,1,congruent.16,القطة متغطية بفرو أبيض.,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,3,cleft.38,مين الي كانت المذيعة اللطيفة بتكلمه على الراديو الصبح؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,1,incongruent.31,بعد ما اتسرق اتصل الضحية بالكيلومتر.,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
,,3,BVA.30,كل رياضية مبتدأه بتهيأ نفسها قبل التمرين.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,cleft.39,مين الي كانت الملكة العادله بتفضله من الوزرة الملكين؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,3,BVA.62,كل موسيقار حساس بيسمع نفسه في التسجيلات.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
هي الرياضية شافت الفريق في الملعب؟,7,3,NP.02,كل رياضية أولمبية بتشوف الفريق في الجرنان.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,3,in-situ.62,هو كانت البنت النشيطة بتارض مين في جنينة الحي؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,congruent.17,نيويورك مدينة مزعجة و زحمة.,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,3,yn.03,هو كان المذيع السياسي بينقد البلاغ في المقابلة الأخيرة؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,3,RA.46,الموظف الشقيان بيكافئ نفسه بعد المشروع.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هي المدرسة كانت بتغني في الطابور الصبح؟,9,3,cleft.27,ايه الي كانت المدرسة البشوشه بتغنيه في الطابور الصبح؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,1,BA.2,لما هي كانت في الحضانة المدرسة علمت الاطفال.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,3,in-situ.65,هو كان الولد الشقي بيكسر ايه في أوضة اللعب؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,Control.47,لما أنا كنت في المكتب المحاسب راجع الحسابات.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,3,RA.17,الدكتورة الكبيرة بتعالج نفسها في المستشفى.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هي الطباخة علمت المحترفين؟,7,1,Control.17,لما أنا كنت في المطبخ الطباخة علمت المبتدئين.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,3,yn.06,هو كانت الطالبة المجتهدة بتذاكر الاسهل من المواد الصعبة؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,incongruent.47,سيف ملى القلم باللبن.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
,,3,BVA.31,كل محاسبة جديدة بتعلم نفسها عشان التفوق.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,3,NP.77,كل رياضي مهتم بيحسن الفريق قبل المسابقة.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,incongruent.32,بعد العشا هما غسلوا الجنينة.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
,,1,BA.32,لما هو كان في الموقع المهندس لاحظ الفورمن.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هي مريم غسلت سنانها؟,9,1,congruent.02,مريم بتغسل سنانها بعد كل وجبة.,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,congruent.18,رحمة وزنت نفسها على ميزان الحمام.,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
هي المحامية بتراجع المستندات؟,7,3,RA.61,المحامية المتوترة بتراجع نفسها قبل الجلسة.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,1,Control.48,لما أنا كنت في العمليات الدكتور كسر الجهاز.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,3,NP.78,كل متسلق خبير بيرتب نفسه قبل التسلق.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
هو كريم كان بيكنس؟,9,1,incongruent.48,كريم كنس الأرض بأجتماع.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,BA.3,لما هي كانت في الجنينة الناني فسحت الولاد.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,3,BVA.32,كل مسافرة متحمسة بتجهز نفسها قبل الرحلة.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,incongruent.33,كل الكواكب بيلفو حولين الارقام.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
,,3,NP.03,كل مرشدة سياحية بتصور السياح عند الاثار.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,3,cleft.28,ايه الي كانت المحامية الجريئة بتعرضه في جلسة المحكمه؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,3,BVA.63,كل راجل غني بيدلع نفسة بعد الشغل.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
هو أحمد بيريح بعد الرياضة؟,7,1,congruent.03,قبل ممارسة الرياضة أحمد بيمدد عضلاته.,7,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
,,3,in-situ.67,هو كان التاجر الغني بيشتري ايه من سوق الذهب؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,Control.18,لما أنا كنت في الفصل المدرسة هزأت الطلاب.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,3,yn.04,هو كان الاب الفخور بيشجع البنات في ماتش الكورة.,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,BA.33,لما هو كان في المطار الطيار قابل المضيفة.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,3,in-situ.64,هو كانت الست العجوزة مستبية مين في العيادة الزحمة؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
هو الولد كسب جايزة في المسابقة؟,9,3,yn.08,هو كان الولد الصغير كسب جايزة في مسابقة الرسم؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,3,RA.47,الممثل المشهور بيشوف نفسه في المسلسلات.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,3,cleft.40,هو كانت المراسلة المهمة وصلت الخادم من سكان القصر؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
هو الراقص بيصور نفسه؟,9,3,RA.48,الراقص المتمرس بيصور نفسه في التمارين.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,3,yn.10,هو كانت الوزيرة المرشحة بتقترح قوانين في خطبها الاخير؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
هو المضيفة اهملت المسافرين؟,7,1,BA.4,لما هي كانت علي الطيارة المضيفة ساعدت المسافرين.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,3,BVA.64,كل صيدلي عيان بيعالج نفسه في الصيدلية.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
هو الطباخ عنده مطبخ جديد؟,9,3,in-situ.68,هو كان الطباخ المحترف بيجهز ايه في مطبخ الجديد؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,incongruent.34,بلال حط صلصة على المرض.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
,,1,Control.49,لما أنا كنت في المحطة الضابط حل القضية.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,3,NP.79,كل اب غايب بيلوم الام على الغياب.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,3,cleft.29,ايه الي كان الممرض القلوق بيراجعه ابل النبطشية الجيه؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
هي جمانة كذابة؟,7,1,congruent.04,أختي جمانة مبتعرفش تكذب.,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,3,NP.04,كل شيف محترفة بتأكل الجرسون من الأكل.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,congruent.19,أدم وقع وسلخ ركبته.,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,3,BVA.33,كل عالمة حريصه بتحمي نفسها قبل التجارب.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,3,yn.05,هو كان السباح المتحمس بينافس مين في البطولة الافريقية؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,incongruent.49,هي لبست جزمة بكعب ختم.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
,,1,BA.34,لما هو كان في المحكمة القاضي عاقب المجرم.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,3,cleft.41,مين الي كانت الكوفايرة المتمرسة بتعتبره من الزباين المزعجين.,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,1,Control.19,لما أنا كنت في المستشفى الصيدلانية صرفت الادوية.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,3,in-situ.66,هو كان الصياد الشجاع بينقذ مين من نص البحر؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,3,RA.18,المريضة المتوترة بتطمن نفسها بعد العلاج.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,in-situ.69,هو كان المغني المشهور بيغنى ايه في الحفلة النهردة؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,3,RA.49,الطفل الصغير بيأكل نفسه في الحضانة.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,3,yn.07,هو كان المخرج الاجنبي بيكلم الممثل عن الفلم الجديد؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,BA.5,لما هي كانت في المكتب السكرتيرة نظمت المستندات.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هي الجراحة كانت عندها عملية؟,9,3,RA.19,الجراحة الحريصة بتحفز نفسها قبل العملية.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,1,congruent.20,اتسمت على اسم ولدتها.,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,3,in-situ.71,هو كان المشجع المتحمس بيشجع مين في بطولة الرماية؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,3,BVA.65,كل سواق جديد بيفكر نفسه قبل الامتحان.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
هو كان في ساحرة في الكتاب المشوق؟,9,3,yn.11,هو كانت الساحرة الشريرة بتخطط لوحدها في الكتاب المشوق؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,BA.35,لما هو كان في الشغل السواق وصل الزبون.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,1,congruent.05,مالك كتب فصل في الكتاب.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,3,cleft.42,مين الي كان المحاسب المشغول عينه يخفف الضغط؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
هو البحار كان في بيته؟,7,1,Control.50,لما أنا كنت في المينا البحار جهز المركب.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,3,NP.80,كل مجرم سفاح بيخبي الضحية من المباحث.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,3,cleft.30,ايه الي كان المهندس المصاب شايله ابل الحادثه الكبيرة؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,3,NP.05,كل بنت عطشانة بتشرب البيبي من الكوباية.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
هي عملت بطاطس؟,7,1,incongruent.50,هي تبلة الستيك بالفلفل الشنطة.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
,,3,BVA.34,كل محامية مهملة بتلوم نفسها على الخساره.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,Control.20,لما أنا كنت في العمليات الممرضة ساعدت الدكتور.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,incongruent.35,نورا محبوبة من كل نورها.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,3,yn.12,هو كانت الدكتورة الجامعية بتناقش النظرية في المؤتمر العلمي؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,3,NP.06,كل وزيرة جديدة بتكلم الرئيس ابل الخطاب.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,BA.36,لما هو كان في المدرسة الناظر عاقب الطلاب.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هو جو بيلعب كورة؟,9,1,incongruent.36,أثناء الكورة جو لوى فلوسه.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
,,3,BVA.66,كل مهندس ذكي بيجهز نفسه قبل المشروع.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,congruent.21,الموظف ملا العربية بنزين.,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,Control.51,لما أنا كنت في الملعب المدرب علم اللعيبة.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,3,cleft.31,ايه الي كان الجار الودود اخده من الجران الجداد؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
هي المذيعة بتشتغل في ستوديو؟,9,1,BA.6,لما هي كانت في الاستوديو المذيعة حيت الجمهور.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,1,incongruent.51,السنة الدراسية بتبدأ في الجسر.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
,,3,RA.50,الاهوجي التعبان بيشرب نفسه من القهوة.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,3,in-situ.72,هو كانت الأم الحنونة بتحضن مين في المدرسة الابتدائية؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,3,NP.81,كل مريض معدي بيحبس العيلة في الحجر.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,Control.21,لما أنا كنت في المعرض الرسامه عرضت اللوح.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
هو الجد زعق للطفل عشان يعيط؟,7,3,cleft.43,مين الي كان الجد الحنون بيحظنه عشان يبطل عياط؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,1,congruent.06,خلال الفيلم اكلنا فشار بالزبدة.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,3,yn.09,هو كانت البطلة الشجاعة بتحارب بتركيز في آخر رواية؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,3,BVA.35,كل طفلة شقيه بتخبي نفسها من العقاب.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,3,in-situ.70,هو كان الدكتور المشغول بيعالج ايه في عيادة العظام؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
هي الممثلة بتغير نفسها في الأدوار؟,7,3,RA.20,الممثلة القديرة بتكرر نفسها في الأدوار.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
