taskQuestion,correctAnswer,list,condition,sentence,trigger,trigger224,trigger225,trigger226,trigger227,trigger228,trigger229,trigger230,trigger231,word_trigger,trigger224w,trigger225w,trigger226w,trigger227w,trigger228w,trigger229w,trigger230w,trigger231w
هو المصور بيحاول يطور الاستوديو؟,9,2,in-situ.32,هو كان المصور الطموح بيصور ايه عشان يطور الاستوديو؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,BA.52,لما هو كان في المكتب المدير نظم الاجتماعات.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,BVA.51,كل مذيع شاطر بيكلم نفسه عشان يتمرن.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,cleft.17,مين الي كانت اللاعبة التعبانة بتنافسه في المتش الاخير؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,BA.22,لما هي كانت في المسرح الممثلة مثلت الدور.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,cleft.13,ايه الي كان العالم المعاصر درسه في جامعة الاسكندرية؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,Control.7,لما أنا كنت في اللوكيشن الممثلة خالفت الكاتب.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,yn.81,هو كان الولد الضايع بيضرب السكيورتي في المول الكبير؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,congruent.52,حنفية الحمام بدأت تسرب.,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
هي الخياطة بتور نفسها؟,9,2,BVA.21,كل خياطة معروفة بتور نفسها عشان الزباين.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.07,إيمان حتط كورنفلكس في المكتب.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
,,2,RA.82,الموظف الناجح بيتعب نفسه عشان النجاح.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هو كان الولد بيشتري لبن؟,7,2,yn.73,هو كان الولد الصغير بيشتري حلويات من الدكان العصر؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,RA.07,الست الشجاعة بتحب نفسها في المجتمع.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.22,الولاد سعدو رانيا تصلح كنيستها.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,Control.37,لما أنا كنت في العاصمة الوزير قابل الرئيس.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
هي الممرضة سليمة؟,7,2,NP.36,كل ممرضة مصابة بتحبس المريض في المستشفى.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,yn.70,هو كان الدكتور المشغول بيعالج طفلة في عيادة العظام؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,NP.35,كل طفلة شقيه بتخبي الصحاب من العقاب.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,BA.51,لما هو كان في الملعب المدرب علم اللعيبة.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هو احنا اكلنا خلال الفيلم؟,9,2,incongruent.06,خلال الفيلم اكلنا فشار بالحظ.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
هي الرسامة عرضت اللوح في المتحف؟,7,2,BA.21,لما هي كانت في المعرض الرسامه عرضت اللوح.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,BVA.50,كل اهوجي تعبان بيشرب نفسه من القهوة.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,congruent.51,السنة الدراسية بتبدأ في الخريف.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,2,Control.36,لما أنا كنت في المدرسة الناظر عاقب الطلاب.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,cleft.12,ايه الي كانت الدكتورة الجامعية بتناقشة في المؤتمر العلمي؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.21,الموظف ملا العربية شي.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,RA.81,المريض المعدي بيحبس نفسه في الحجر.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,in-situ.43,هو كان الجد الحنون بيحظن مين عشان يبطل عياط؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,NP.66,كل مهندس ذكي بيجهز العمال قبل المشروع.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,Control.6,لما أنا كنت في الاستوديو المذيعة حيت الجمهور.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
هي البطلة كانت جبانة؟,7,2,cleft.09,مين الي كانت البطلة الشجاعة بتحاربة في آخر رواية؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,congruent.36,"أثناء الكورة، جو لوى رجله.",5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,2,yn.72,هو كانت الأم الحنونة بتحضن البنت في المدرسة الابتدائية؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,BVA.20,كل ممثلة قديرة بتكرر نفسها في الأدوار.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,in-situ.31,هو كان الجار الودود اخد ايه من الجران الجداد؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
هي الوزيرة الجديدة بتلقي خطاب؟,9,2,RA.06,الوزيرة الجديدة بتكلم نفسها ابل الخطاب.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,in-situ.30,هو كان المهندس المصاب شايل ايه ابل الحادثه الكبيرة؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,RA.80,المجرم السفاح بيخبي نفسه من المباحث.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,yn.71,هو كان المشجع المتحمس بيشجع الفريق في بطولة الرماية؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,BA.20,لما هي كانت في العمليات الممرضة ساعدت الدكتور.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هي البنت بتشرب من الكوباية؟,9,2,RA.05,البنت العطشانة بتشرب نفسها من الكوباية.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,congruent.50,هي تبلة الستيك بالفلفل الأسود.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,2,in-situ.42,هو كان المحاسب المشغول عين مين عشان يخفف الضغط؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,BVA.49,كل طفل صغير بيأكل نفسه في الحضانة.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
هو كان المغني عنده حفلة النهردة؟,9,2,yn.69,هو كان المغني المشهور بيغنى موال في الحفلة النهردة؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,BA.50,لما هو كان في المينا البحار جهز المركب.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,congruent.35,نورا محبوبة من كل صحبها.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,2,cleft.07,مين الي كان المخرج الاجنبي بيكلمه عن الفلم الجديد؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
هو السواق وصل المدير؟,7,2,Control.35,لما أنا كنت في الشغل السواق وصل الزبون.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,NP.65,كل سواق جديد بيفكر المشرف قبل الامتحان.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,cleft.11,ايه الي كانت الساحرة الشريرة بتخططله في الكتاب المشوق؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
هي المحامية بتلوم القاضي؟,7,2,NP.34,كل محامية مهمله بتلوم العميل على الخساره.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,incongruent.20,اتسمت على اسم كيكتها.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,BVA.19,كل جراحة حريصة بتحفز نفسها قبل العملية.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,Control.5,لما أنا كنت في المكتب السكرتيرة نظمت المستندات.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,incongruent.05,مالك كتب فصل في المشروب.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,RA.79,الاب الغايب بيلوم نفسه على الغياب.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هي الصيدلانية صرفت ادوية؟,9,2,BA.19,لما هي كانت في المستشفى الصيدلانية صرفت الادوية.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,yn.68,هو كان الطباخ المحترف بيجهز العشا في المطبخ الجديد؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,BVA.48,كل راقص متمرس بيصور نفسه في التمارين.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
هو الممرض بيراجع ابل النبطشية؟,9,2,in-situ.29,هو كان الممرض القلوق بيراجع ايه ابل النبطشية الجيه؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.04,أختي جمانة مبتعرفش ديرة.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,Control.34,لما أنا كنت في المحكمة القاضي عاقب المجرم.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,NP.64,كل صيدلي عيان بيعالج العيانين في الصيدلية.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,cleft.10,ايه الي كانت الوزيرة المرشحة بتقترحة في خطبها الاخير؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
هو بلال حط صلصة على الفراخ؟,7,2,congruent.34,بلال حط صلصة على الستيك.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,2,NP.33,كل عالمة حريصة بتحمي المشتركين قبل التجارب.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,congruent.49,هي لبست جزمة بكعب عالي.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,2,BVA.18,كل مريضة متوترة بتطمن نفسها بعد العلاج.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,yn.66,هو كان الصياد الشجاع بينقذ الغطاس من نص البحر؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,incongruent.19,أدم وقع وسلخ ريحته.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,BA.49,لما هو كان في المحطة الضابط حل القضية.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,cleft.05,مين الي كان السباح المتحمس بينافسه في االبطولة الافريقية؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
هي المضيفة ساعدت الطيار؟,7,2,Control.4,لما أنا كنت علي الطيارة المضيفة ساعدت المسافرين.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,in-situ.41,هو كانت الكوفايرة المتمرسة بتعتبر مين من الزباين المزعجين.,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,RA.04,الشيف المحترفة بتأكل نفسها من الأكل.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,congruent.48,كريم كنس الأرض بمكنسة.,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
هو المرشدة السياحية بتصور السواح؟,7,2,RA.03,المرشدة السياحية بتصور نفسها عند الاثار.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,Control.33,لما أنا كنت في المطار الطيار قابل المضيفة.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,NP.63,كل راجل غني بيدلع العمال بعد الشغل.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
هي رحمة وزنت نفسها؟,9,2,incongruent.18,رحمة وزنت نفسها على ميزان الفشار.,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
,,2,BA.18,لما هي كانت في الفصل المدرسة هزأت الطلاب.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,BVA.61,كل محامية متوترة بتراجع نفسها قبل الجلسة.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.03,قبل ممارسة الرياضة أحمد بيمدد كلامة.,23,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1
,,2,NP.32,كل مسافرة متحمسة بتجهز الورق قبل الرحلة.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,cleft.08,ايه الي كان الولد الصغير كسبه في مسابقة الرسم؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,BVA.47,كل ممثل مشهور بيشوف نفسه في المسلسلات.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
هم الكواكب بيلفو حولين القمر؟,7,2,congruent.33,كل الكواكب بيلفو حولين الشمس.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,2,in-situ.28,هو كانت المحامية الجريئة بتعرض ايه في جلسة المحكمه؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,Control.3,لما أنا كنت في الجنينة الناني فسحت الولاد.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,yn.64,هو كانت الست العجوزة مستنية الممرض في العيادة الزحمة؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,BA.48,لما هو كان في العمليات الدكتور كسر الجهاز.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,in-situ.40,هو كانت المراسلة المهمة وصلت مين من سكان القصر؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
هو التاجر بيشتري دهب؟,9,2,yn.67,هو كان التاجر الغني بيشتري دهب من سوق الذهب؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,RA.78,المتسلق الخبير بيرتب نفسه قبل التسلق.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,cleft.04,مين الي كان الاب الفخور بيشجعو في ماتش الكوره؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,cleft.03,مين الي كان المذيع السياسي بينتقد في المقابلة الأخيرة؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,BVA.46,كل موظف شقيان بيكافئ نفسه بعد المشروع.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
هي المحاسبة الجديدة بتهتم بالتفوق؟,9,2,NP.31,كل محاسبة جديدة بتعلم القسم عشان التفوق.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,in-situ.39,هو كانت الملكة العادله بتفضل مين من الوزرة الملكين؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,congruent.47,سيف ملى القلم بالحبر.,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,yn.62,هو كانت البنت النشيطة بتارض الولاد في جنينة الحي؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,RA.77,الرياضي المهتم بيحسن نفسه قبل المسابقة.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هي الطالبة بتذاكر المواد السهلة؟,7,2,cleft.06,ايه الي كانت الطالبة المجتهدة بتذاكره من المواد الصعبة؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,BA.17,لما هي كانت في المطبخ الطباخة علمت المبتدئين.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,in-situ.27,هو كانت المدرسة البشوشه غنت ايه في الطابور الصبح؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,Control.32,لما أنا كنت في الموقع المهندس لاحظ الفورمن.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,RA.02,الرياضية الأولمبية بتشوف نفسها في الجرنان.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هي المدرسة بتعلم الاطفال؟,9,2,Control.2,لما أنا كنت في الحضانة المدرسة علمت الاطفال.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,yn.65,هو كان الولد الشقي بيكسر التلفزيون في أوضة اللعب؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,incongruent.17,نيويورك مدينة مزعجة و كريمي.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,BVA.17,كل دكتورة كبيرة بتعالج نفسها في المستشفى.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,NP.62,كل موسيقار حساس بيسمع الفرقة في التسجيلات.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,incongruent.02,مريم بتغسل سنانها بعد كل وردة.,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
,,2,BA.47,لما هو كان في المكتب المحاسب راجع الحسابات.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هما غسلوا المواعين بعد الفطار؟,7,2,congruent.32,بعد العشا هما غسلوا المواعين.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
هو المسلمة نسيت الصلاة؟,7,2,BVA.45,كل مسلمة ملتزمة بتفكر نفسها عشان الصلاة,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,congruent.31,بعد ما اتسرق اتصل الضحية بالبوليس.,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
,,2,NP.30,كل رياضية مبتدأة بتهيأ المدرب قبل التمرين.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,BA.46,لما هو كان في الموقع المهندس راجع التصميم.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هي الست نسيت حاجة في البيت؟,9,2,in-situ.26,هو كانت الست المستعجلة نسيت ايه في البيت فوق؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,Control.31,لما أنا كنت في المستشفى الدكتور عالج العيان.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,yn.61,هو كانت الست الطيبة بتساعد العجوزة في غرفة الطوارئ؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,RA.76,الرسام الصبور بيمرن نفسه في الورشة.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هي الفلاحة حضنت الولاد؟,7,2,BA.16,لما هي كانت في الجنينة الفلاحة ترضت الولاد.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,NP.60,كل سواء اوبر بيراجع الزبون قبل الرحلة.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,yn.63,هو كانت الرسامه المبدعة بترسم حصنة في المسابقة المدرسية؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,Control.1,لما أنا كنت في المستشفى الممرضة نصحت العيان.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,in-situ.38,هو كانت المذيعة اللطيفة بتكلم مين على الراديو الصبح؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.16,القطة متغطية بفرو مقرمش.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
هو كان في اجتماع امبارح؟,9,2,cleft.01,‏ايه اللي كان المدير الجديد عايزه في الاجتماع امبارح؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,RA.01,الطالبة المجتهدة بتكافئ نفسها بعد الامتحان.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,congruent.46,ندى سخنت ببرونة اللبن بتاعت البيبي.,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
,,2,cleft.02,‏مين الي كان الفنان الموهوب رسمه في اللوحة المشهورة؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.01,أنثى الفرخة اسمها نجمة.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,BVA.16,كل عروسة جديدة بتدلع نفسها قبل الفرح.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
