taskQuestion,correctAnswer,list,condition,sentence,trigger,trigger224,trigger225,trigger226,trigger227,trigger228,trigger229,trigger230,trigger231,word_trigger,trigger224w,trigger225w,trigger226w,trigger227w,trigger228w,trigger229w,trigger230w,trigger231w
,,2,BA.28,لما هي كانت في القاعة المنظمة جهزت الزينة.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,3,RA.57,المجرم المسجون بيحاسب نفسه على الحبسة.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هو الولد كان شجاع؟,7,1,yn.58,هو كان الولد الخايف سامع اصوات في البيت المسكون؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,in-situ.35,هو كانت البنت المتأخرة مستنيه مين عشان يجهز؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,Control.13,لما أنا كنت في البيت الداية ساعدت الام.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,3,RA.27,المدرسة المجتهدة بترتب نفسها قبل الحصص.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,1,cleft.79,ايه الي كان الرسام المحترف بيرسمه علي الحطان؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
هو المساعد اتعلم من النجار؟,9,2,Control.43,لما أنا كنت في الورشة النجار درب المساعد.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,congruent.43,جزمتها الجديدة مقاسها غلط.,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,3,NP.88,كل شيف محترف بيطور المساعدين في المطعم.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,in-situ.20,هو كان الطباخ المهمل عمل ايه عشان يتؤف فجأه؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,congruent.58,الشتا كان قاسي اوي السنادي.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,1,yn.55,هو كان السواق المشتت خبط الحاجز في الباركنج الزحمة؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,3,BVA.73,كل مبرمج محترف بيدرب نفسه على البروجرام.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.13,مصطفى طلب همبرغر و ورق.,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
هو الرسامة بترسم الطبيعة؟,7,3,NP.13,الرسامة المعروفة بترسم المشاهير عشان تتشهر.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,BA.58,لما هو كان في السجن الحارس مسك الهربنين.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,cleft.78,ايه الي كان المصور الفنان بيصوره علي مسرح القاعة؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,BA.57,لما هو كان في المؤتمر السفير القى كلمة.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هو المربية بتحمل نفسها؟,9,3,BVA.41,كل مربية مسؤوله بتحمل نفسها عشان الولاد.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,in-situ.34,هو كانت الموظفة الشقيانة بتساعد مين في المشروع المتأخر؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.12,أنا طلبة ساندوتش جبنة بالفرقة.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
,,3,BVA.72,كل ممثل متحمس بيحفز نفسه قبل المسرحيه.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
هو الجواب معلهوش ختم؟,7,2,congruent.42,هو بعت الجواب من غير ختم.,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
,,1,yn.53,هو كانت البنت الجعانة مستنية الجرسون في المطعم الهندي؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,Control.42,لما أنا كنت في المكتب المحامي جاب المتهم.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,cleft.87,مين الي كان الشاعر المعروف بيغازله في المهرجان الصيفي؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
هو الأم بتقلق على الولاد؟,9,3,NP.12,كل أم قلوقة بتحاسب الولاد علي الحوادث.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,Control.12,لما أنا كنت في الصالون الكوافيرة ظبطت الزبونة.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,in-situ.19,هو كان المخرج الفرنسي بيعرض ايه في المختمع العربي؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.27,المركب اختفت في الشبورة الناعمة.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
,,3,RA.56,الرياضي المتحمس بيعاين نفسه بعد المباراة.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هو الطالب حل الواجب في البيت؟,7,1,yn.54,هو كان الطالب المشغول بيحل الواجب في قاعة المدرسة؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,BA.27,لما هي كانت في المكتب المترجمة ترجمة الوثائق.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,3,NP.87,كل ممثل مغرور بيمدح المخرج بعد العرض.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,congruent.57,جرا الرياضي اخر ربع كيلومتر.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,3,RA.26,المغنية المشهوره بتهيء نفسها قبل الحفلة.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,congruent.56,الخنزير نام في الطينة.,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,3,NP.86,كل سواق مشتت بيعاتب العميل بعد الحادثة.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
هو الحكم رفض الرشوة؟,7,1,in-situ.18,هو كان الحكم المرتشي غير ايه في البطوله العالميه؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,cleft.86,مين الي كان الممثل المشهور بينافسه في الاوسكار الاخير؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,3,BVA.71,كل مجرم جريئ بيهيئ نفسه قبل الجريمة.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.11,أنا بحب الكيك مع الرئتين.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
هو القائدة بتعاتب نفسها على الفشل؟,9,3,BVA.40,كل قائدة مهتمه بتعاتب نفسها بعد الفشل.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,yn.52,هو كان الراجل القوي بيساعد المصابين في مكان الحادثة؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,incongruent.26,عربيات السباق تلقت العلم الي عليه الشط.,23,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1
,,2,Control.41,لما أنا كنت في المستشفى الجراح كلم الممرضة.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,BA.56,لما هو كان في البيت الكهربائي صلح النور.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,3,RA.25,المصورة المبدعة بتدرب نفسها على الزوايا.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,1,in-situ.33,هو كان الكاتب المثقف بيترجم مين من الكتاب الكبار.,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
هو المغنية بتشجع الفرقة بتعتها؟,9,3,NP.11,كل مغنية مشهورة بتشجع الفرقة قبل الاستعراض.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,cleft.77,ايه الي كان الولد الكسلان بيتابعه على تلفزيون الصالة؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,Control.11,لما أنا كنت في المطبخ الطباخة كلمت السواق.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,3,RA.55,السياسي الجاهز بيرشح نفسه عشان الانتخابات.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هو فك الحزام؟,7,2,congruent.41,هو فك الكرفتة الي حولين رقبته.,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
,,2,BA.26,لما هي كانت في الطيارة المضيفة جابت الأكل.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,1,yn.51,هو كانت الام المشغوله بتطبخ الغدا في المطبخ الخارجي؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,BA.25,لما هي كانت في العرض المصممه عرضت التصاميم.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,1,cleft.85,مين الي كان المدرس الشديد بيهزءه في الصف الصبح؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.25,عازف الؤرج عزف مع مغنين اللحاف.,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
هي المعلمة بتقرأ في المكتبه؟,9,1,cleft.76,ايه الي كانت المعلمة الذكية بتقراه في المكتبه الهادية؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,3,BVA.70,كل باريستا محترف بيطور نفسه عشان الزباين.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,in-situ.24,هو كان الراجل المحترم بيحب مين من بنات الجيران؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.10,حطيت اسمي في البيبي.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,Control.40,لما أنا كنت في المعمل العالم علم المساعد.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,3,NP.85,كل دكتور حريص بيعقم المريض قبل العمليات.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
هو الام ودعت الولاد؟,9,2,Control.10,لما أنا كنت في المدرسة الام ودعت الولاد.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,3,BVA.39,كل مستشاره متعمقة بتهلك نفسها عشان العميل.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,yn.49,هو كان الشخص العيان مستني الدكتور في المستشفى الصغيرة؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,BA.55,لما هو كان في الطوارئ الجراح انقذ العجوز.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,3,NP.10,كل مديرة طموحا بترشح الستات عشان المركز.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
هو اشتراها من محل الخضار؟,7,2,congruent.40,هو اشتراها من محل الحلويات.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,3,RA.54,الموظف المركز بينتقد نفسه بعد المشروع.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,1,yn.50,هو كانت الست المستعجله بتشوف العصاير في السوبرماركت الجديد؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,congruent.55,المحاضرة مفروض تكون حوالي ساعة واحدة.,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
هو دكتورة التجميل بتجمل المشاهير؟,7,3,RA.24,الدكتورة التجميل بتجمل نفسها عشان التسويق.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,1,in-situ.16,هو كانت الام المرتبة بتحضر ايه في البيت الجديد؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,2,incongruent.24,الأم رضعت المولود غاز.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,yn.48,هو كان الطالب الشاطر بيذاكر الرياضة في مكتبة الجامعة؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,3,NP.84,كل مدير مهموم بيهلك الموظفين عشان النجاح.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,yn.47,هو كانت البنت التعبانة بتنادي الشيخ في مسجد المحطه؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,incongruent.09,اشترى سجادة مسحته من الحيطة للارض.,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
هو الام بتعاقب الاب؟,7,3,RA.23,الام المقصره بتعاقب نفسها على التقصير.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,BA.54,لما هو كان في الاستوديو المنتج ضبط المشهد.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,3,NP.09,كل دكتورة جامعية بتعاين التلاميذ بعد المحاضرة.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
هو المدرب كان عطشان؟,9,1,cleft.75,ايه الي كان المدرب العطشان بيشربه في ملعب الكوره؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,congruent.39,فريد حط الدودة على خطاف الصيد.,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
,,3,BVA.69,كل غطاس قديم بيحمي نفسه من الخطر.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,in-situ.23,هو كان البيطري الشاطر عالج مين من مرضة العيادة؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,Control.9,لما أنا كنت في البيت الشغالة شافت الحرامي.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,congruent.54,المدخن المتهور سبب حريقة في الغابة.,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
,,1,in-situ.15,هو كان البقال العجوز بيبيع ايه في محلة الصغير؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,3,RA.53,الولد الغلطان بيسامح نفسه بعد العقاب.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,Control.39,لما أنا كنت في المطعم الشيف اكل الويتر.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
هو المديرة بتكمل شغل بعد النجاح؟,7,3,BVA.38,كل مديرة مهتمة بتريح نفسها بعد النجاح.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,cleft.84,مين الي كان الراجل البخيل يبفاصله في محل العطور؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
هو الشغالة لعبت مع الاولاد؟,9,2,BA.24,لما هي كانت في الجنينة الشغالة لعبت الاولاد.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
هو عمر كتب جواب؟,9,2,incongruent.08,عمر كتبلها جواب ساندوتش.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,cleft.83,مين الي كانت العجوزة العصبية بتهزءه في سوق القماش؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,3,NP.83,كل طالب متوتر بيطمن المدرس بعد المذاكرة.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,BA.53,لما هو كان في المطار الطيار جهز الطيارة.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,3,RA.22,الطالبة المجتهده بينتقد نفسها بعد الحصة.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هو الخياطة فاصلت التاجر؟,9,2,Control.8,لما أنا كنت في السوق الخياطة فاصلت التاجر.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,yn.45,هو كان الحرامي المسجون سارئ الدكتور من سكان الكمبوند؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,3,BVA.37,كل ملكة مخلصة بتحسن نفسها عشان الشعب.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.23,السماد الزراعي بيقوي الخريطة.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
,,3,BVA.68,كل مدرس مضغوط بيريح نفسة بعد الامتحانات.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,in-situ.21,هو كان البلوجر الغيور فضح مين في البوست الطويل؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,3,NP.08,كل مسجونة ندمانة بتسامح القاضي بعد الخروج.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
هي الشيف برنامجها مسجل؟,7,1,in-situ.14,هو كانت الشيف المحبوبة طبخة ايه في البرنامج المباشر؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,Control.38,لما أنا كنت في البيت الكهربائي حاسب الاب.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,3,RA.52,المغني المغرور بيحب نفسه في الاستعراض.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,congruent.53,المركب عدت بسهولة من تحت الجسر.,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
,,1,cleft.74,ايه الي كان الكهربائي الكويس بيصلحه في محل الالكترونيات؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
هو المديرة كتبت الملاحظات؟,7,2,BA.23,لما هي كانت في الأجتماع السكرتيره كتبت الملاحظات.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,1,yn.46,هو كان المذيع اللبق بيسأل الضيوف على الاذاعة الصباحية؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,congruent.38,الأب قطع الديك الرومي بسكينة.,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
,,,,break,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,1,in-situ.17,هو كانت اللاعبة التعبانة بتنافس مين في المتش الاخير؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,congruent.37,كل يوم اتنين الجنايني بيقص النجيلة.,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
,,3,NP.82,كل موظف ناجح بيتعب الفريق عشان النجاح.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
هو العالم درس في القاهرة؟,7,1,in-situ.13,هو كان العالم المعاصر دارس ايه في جامعة الاسكندرية؟,132,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,BA.52,لما هو كان في المكتب المدير نظم الاجتماعات.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,3,BVA.67,كل عجوز حكيم بيعلم نفسه من الحياة.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,1,cleft.81,مين الي كان الولد الضايع بيضربه في المول الكبير؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,BA.22,لما هي كانت في المسرح الممثلة مثلت الدور.,34,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,1,cleft.73,ايه الي كان الولد الصغير بيشتريه من الدكان العصر؟,136,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
,,2,Control.7,لما أنا كنت في اللوكيشن الممثلة خالفت الكاتب.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,1,yn.44,هو كان الجراح الخبير بيعالج الكبتن من الفريق الوطني؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,2,congruent.52,حنفية الحمام بدأت تسرب.,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
هو الممرضه حبست نفسها في المستشفى؟,9,3,BVA.36,كل ممرضه مصابة بتحبس نفسها في المستشفى.,68,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.07,إيمان حتط كورنفلكس في المكتب.,21,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
,,3,RA.51,المذيع الشاطر بيكلم نفسه عشان يتمرن.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
هو المصور زار الغابة؟,9,1,yn.32,هو كان المصور الطموح بيصور الغابة عشان يطور الاستوديو؟,129,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,,3,RA.21,الخياطة المعروفة بتور نفسها عشان الزباين.,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
,,2,incongruent.22,الولاد سعدو رانيا تصلح كنيستها.,20,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
,,2,Control.37,لما أنا كنت في العاصمة الوزير قابل الرئيس.,33,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
هو الست جبانة؟,7,3,NP.07,كل ست شجاعة بتحب الرواد في المجتمع.,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
